정류소 명,정류소 번호,정류소아이디,행정동 명,위도,경도
북항사업소,89210.0,168001210,신현원창동,37.50507728,126.6283225
북항사업소,89211.0,168001211,신현원창동,37.50473242,126.6287713
북항입구,89304.0,168001304,신현원창동,37.50680171,126.6470205
북항입구,89305.0,168001305,석남2동,37.50657163,126.6468629
분오리어판장,43495.0,169000495,화도면,37.59144012,126.4622828
분오리어판장,43406.0,169000406,화도면,37.59104585,126.4623007
분오저수지,43509.0,169000509,화도면,37.59641762,126.461879
분오저수지,43493.0,169000493,화도면,37.59689955,126.4617476
불로대곡동행정복지센터,42498.0,168000498,불로대곡동,37.61732853,126.688807
불로대곡동행정복지센터,42497.0,168000497,불로대곡동,37.61711446,126.6883237
불로삼거리,89570.0,168001570,불로동,37.61273918,126.6836908
불로중학교,42652.0,168000652,불로대곡동,37.61560518,126.6966095
불로중학교,42648.0,168000648,불로대곡동,37.61626417,126.6961312
불은면주민센터,43035.0,169000035,불은면,37.68534821,126.4797296
불은초등학교,43530.0,169000530,불은면,37.68162419,126.4870739
불은초등학교,43293.0,169000293,불은면,37.68178744,126.4868777
불은파출소,43036.0,169000036,불은면,37.68530812,126.4794197
붉은노리삼거리,44112.0,170000112,영흥면,37.25241123,126.475199
붉은노리삼거리,44173.0,170000173,영흥면,37.25212923,126.475608
뷰티풀파크관리공단,42805.0,168000805,오류왕길동,37.58735825,126.6040248
뷰티풀파크관리공단,42806.0,168000806,오류왕길동,37.58722224,126.6042744
뷰티풀파크버스공영차고지,42803.0,168000803,오류왕길동,37.58929581,126.6061276
뷰티풀파크버스공영차고지,42804.0,168000804,오류왕길동,37.58912641,126.6063708
브라운스톤.엠코타운아파트,40659.0,166000659,삼산1동,37.52005266,126.7327124
브라운스톤더프라임,42603.0,168000603,석남3동,37.50673889,126.6784329
브라운스톤더프라임,42152.0,168000152,석남3동,37.50653298,126.6786332
블랙트리캠핑장,44174.0,170000174,영흥면,37.26456923,126.448345
블랙트리캠핑장,44124.0,170000124,영흥면,37.26441423,126.448612
블루오션골프클럽(앰코코리아),39879.0,165000879,송도3동,37.35768139,126.6544797
비류마을,38261.0,164000261,연수1동,37.42512541,126.6727377
비선삼거리,43113.0,169000113,양도면,37.69631975,126.4236278
비선삼거리,43547.0,169000547,양도면,37.69692688,126.4255437
비선삼거리,43114.0,169000114,양도면,37.69619865,126.423641
비선삼거리,43596.0,169000596,양도면,37.69661519,126.4251389
비재고개,35420.0,161000420,용유동,37.44586694,126.3849841
비재고개,35421.0,161000421,용유동,37.44578759,126.3843983
비전교회,44200.0,170000200,영흥면,37.26293214,126.4580604
비젼교회,40171.0,166000171,부개2동,37.48492112,126.7344138
빈정공원,42571.0,168000571,검암경서동,37.55695029,126.6725788
빈정공원,42670.0,168000670,검암경서동,37.55678875,126.6728071
빈정내사거리,42329.0,168000329,연희동,37.55385827,126.6729586
빈정내사거리,42327.0,168000327,연희동,37.553106,126.673211
사랑마을벽산.선경.삼익아파트,55030.0,210000061,상3동,37.49611533,126.7560347
사리울삼거리,39128.0,165000128,남촌도림동,37.41327307,126.7137315
사리울삼거리,39131.0,165000131,남촌도림동,37.41329091,126.7141372
사리울중학교,39838.0,165000838,논현고잔동,37.38680745,126.7205176
사리울중학교,39924.0,165000924,논현고잔동,37.3861371,126.7200928
사리울초등학교후문,39713.0,165000713,논현고잔동,37.38906395,126.7234212
사슴농장,43866.0,169000866,불은면,37.68804285,126.5068184
사슴농장,43531.0,169000531,불은면,37.68812955,126.5067589
사시미재,35731.0,161000731,용유동,37.37726675,126.4309777
사시미재,35732.0,161000732,용유동,37.37733062,126.430814
사업.행정지원센터,35607.0,161000607,영종동,37.47949623,126.479614
사업.행정지원센터,35608.0,161000608,영종동,37.47973012,126.479353
사염공원,89038.0,168001038,청라2동,37.54202428,126.6394271
사염공원,89037.0,168001037,청라2동,37.54167198,126.6394436
사우고.김포고(걸포사거리방면),80064.0,232000426,김포1동,37.6214767,126.7174058
사우고.김포시청,80024.0,232000427,사우동,37.61870703,126.7228789
사우고교.김포시청(직행),80377.0,232000389,사우동,37.61835043,126.7227903
사우역.김포고,35246.0,232000362,김포시,37.62153757,126.7164373
사우역.김포고(김포초교방면),80380.0,232000968,김포1동,37.62129829,126.7176793
사우역.김포고(직행),80043.0,232000610,사우동,37.62145928,126.7163774
사우역.김포고(직행),80376.0,232000376,사우동,37.62142557,126.7163567
사원아파트입구,42777.0,168000777,가좌1동,37.49353929,126.6476043
사일로벽화,35167.0,161000167,북성동,37.47712655,126.6084912
사일로벽화,35163.0,161000163,북성동,37.47700215,126.6074148
사정,90426.0,169001426,교동면,37.80665095,126.2596168
사정,90427.0,169001427,교동면,37.8066362,126.2594709
사조해표,42019.0,168000019,가좌1동,37.48741084,126.6610753
사조해표,42020.0,168000020,가좌1동,37.48756395,126.6606675
사직(해나무),43797.0,169000797,하점면,37.76669404,126.4330279
사직(해나무),43416.0,169000416,하점면,37.76672753,126.4336457
사촌,43597.0,169000597,하점면,37.76286793,126.3748143
사촌,43785.0,169000785,하점면,37.76296375,126.3747703
삭은다리한국지엠,40524.0,166000524,청천2동,37.51087945,126.7205236
삭은다리한국지엠,40525.0,166000525,갈산1동,37.51086293,126.7209233
산곡3동행정복지센터,40156.0,166000156,부평3동,37.49061067,126.709639
산곡교회,40383.0,166000383,산곡4동,37.50261239,126.71596
산곡남초등학교,40227.0,166000227,부평3동,37.49763247,126.7070303
산곡동입구(롯데마트),40779.0,166000779,산곡1동,37.50528505,126.7031052
산곡동입구(롯데마트),40785.0,166000785,산곡2동,37.50526464,126.7035646
산곡동주안빌딩,40313.0,166000313,부평3동,37.49939643,126.7160031
산곡동천주교회,40476.0,166000476,청천2동,37.51268424,126.7040626
산곡동천주교회,40473.0,166000473,산곡1동,37.5125214,126.7037308
산곡여자중학교,40215.0,166000215,부평3동,37.49770358,126.7052827
산곡여자중학교,40203.0,166000203,산곡1동,37.49785015,126.7023787
산곡여자중학교,40198.0,166000198,산곡2동,37.49830151,126.7026473
산곡여자중학교,40216.0,166000216,산곡2동,37.4976178,126.7060878
산곡여자중학교(마장로삼거리),40911.0,166000911,산곡동,37.49694747,126.7026151
산곡역(1번출구),40420.0,166000420,산곡2동,37.50844859,126.7043492
산곡역(3번출구),40856.0,166000856,산곡1동,37.50720736,126.7032669
산곡역(6번출구),40429.0,166000429,산곡1동,37.50948125,126.7035055
산곡역(7번출구),40425.0,166000425,산곡2동,37.50920728,126.7037777
산곡중학교,40320.0,166000320,부평3동,37.50444868,126.7002377
산곡중학교,40322.0,166000322,부평3동,37.50462698,126.7006178
산곡한양7차,40354.0,166000354,산곡2동,37.50319132,126.7085135
산뒤,43235.0,169000235,길상면,37.60033536,126.4961194
산뒤,43887.0,169000887,길상면,37.60055445,126.4960213
산림조합앞,90234.0,169001234,선원면,37.73302119,126.4894349
산림조합앞,90235.0,169001235,선원면,37.73361626,126.4894838
산마루집,41497.0,167000497,계양1동,37.57955968,126.700976
산마루집,41513.0,167000513,계양1동,37.57949174,126.7009742
산마을고등학교,43116.0,169000116,양도면,37.68473647,126.4240508
산마을고등학교,43599.0,169000599,양도면,37.68491597,126.4240567
산문입구,43286.0,169000286,양도면,37.68548058,126.4190875
산문입구,43107.0,169000107,양도면,37.68535329,126.4191277
산문입구,43899.0,169000899,양도면,37.68547399,126.4194308
산문종점,43154.0,169000154,양도면,37.68360359,126.4283547
산애들애,43492.0,169000492,화도면,37.6014935,126.4581656
산애들애,43143.0,169000143,화도면,37.60151526,126.4578149
산업단지사거리,37460.0,163000460,도화23동,37.48204364,126.6599099
산업단지사거리,36095.0,162000095,송림4동,37.48243584,126.6598909
산업용품센타,42525.0,168000525,가좌1동,37.48779215,126.6562879
산업용품센타,42524.0,168000524,송림4동,37.48739971,126.6564435
산업용품유통센타23동,36096.0,162000096,송림4동,37.48372994,126.6564174
산업용품유통센타31동,36097.0,162000097,송림4동,37.48459461,126.6538777
산업용품유통센타39동,36099.0,162000099,화수2동,37.48579924,126.6515142
산업용품유통센터,36156.0,162000156,송현3동,37.48837523,126.6522586
산업용품유통센터1동,36146.0,162000146,송현3동,37.48895979,126.6534619
산업용품유통센터39동,36157.0,162000157,송림6동,37.48561245,126.6513236
산업용품유통센터C동,36101.0,162000101,송림4동,37.48562531,126.6563607
산우리고개,43850.0,169000850,내가면,37.72489409,126.4027022
산우리고개,43337.0,169000337,내가면,37.72497102,126.4027124
산음입구,80005.0,232000277,대곶면,37.64555428,126.5611442
산음입구,80004.0,232000280,대곶면,37.64576142,126.5601205
산촌마을,43308.0,169000308,길상면,37.65818055,126.4763127
산촌마을,43217.0,169000217,길상면,37.6581145,126.4764038
산호아파트앞,80059.0,232000329,김포1동,37.62975143,126.7049664
산화고개,43388.0,169000388,하점면,37.74045855,126.385066
산화고개,43271.0,169000271,하점면,37.74047703,126.3851913
삼덕아파트,37403.0,163000403,도화23동,37.46786222,126.6696711
삼덕아파트,37404.0,163000404,도화23동,37.46808217,126.669568
삼동암리마을회관,43169.0,169000169,불은면,37.69181192,126.4670072
삼동암리마을회관,43227.0,169000227,불은면,37.69188574,126.4671005
삼두2차아파트,36051.0,162000051,화수2동,37.48129415,126.6350186
삼라마이다스아파트,89317.0,168001317,대곡동,37.61199672,126.6738776
삼라마이다스아파트,89323.0,168001323,대곡동,37.61202735,126.6740778
삼목사거리,35088.0,161000088,운서동,37.4934246,126.480595
삼목선착장,35311.0,161000311,영종동,37.49884038,126.4540336
삼목선착장(운서역행),35077.0,161000077,영종동,37.49884165,126.4539986
삼목선착장입구,35059.0,161000059,운서동,37.49221664,126.4557029
삼목선착장입구,35058.0,161000058,운서동,37.49301959,126.4554724
삼목초등학교,35341.0,161000341,운서동,37.49996538,126.4855522
삼목초등학교,35310.0,161000310,운서동,37.50000039,126.4852569
삼미시장,25915.0,224001172,신천동,37.44113115,126.783893
삼미시장,70173.0,224000524,신천동,37.44110767,126.783958
삼미시장,70172.0,224000545,신천동,37.44099607,126.7838196
삼미타운.e편한세상아파트,40172.0,166000172,부개2동,37.48511829,126.7346522
삼보새마을금고,40796.0,166000796,삼산1동,37.51972827,126.7379457
삼보아파트,42351.0,168000351,검암경서동,37.56225493,126.6731703
삼보아파트,40679.0,166000679,삼산1동,37.52199778,126.7382904
삼보아파트,40786.0,166000786,산곡1동,37.5047385,126.6986073
삼보아파트,40298.0,166000298,부평3동,37.50461968,126.6975974
삼보아파트,42350.0,168000350,검암경서동,37.56210851,126.6733507
삼보아파트,40677.0,166000677,삼산1동,37.52192003,126.7381189
삼보아파트,40308.0,166000308,산곡1동,37.50457013,126.6987231
삼보아파트(계양구청),41205.0,167000205,계산4동,37.53761373,126.740574
삼산경찰서,40766.0,166000766,삼산2동,37.51084707,126.7317514
삼산고등학교(미래타운3단지),40689.0,166000689,삼산1동,37.52205729,126.7457226
삼산고등학교(미래타운4단지),40686.0,166000686,삼산1동,37.52188717,126.7445634
삼산군립어린이집,90172.0,169001172,삼산면,37.66819907,126.3453296
삼산군립어린이집,90171.0,169001171,삼산면,37.66826432,126.345366
삼산글로리병원,40527.0,166000527,삼산2동,37.50703523,126.7353896
삼산농산물시장,40687.0,166000687,삼산1동,37.52143131,126.7466932
삼산동차고지,40830.0,166000830,삼산1동,37.51947278,126.751129
삼산면사무소,90149.0,169001149,삼산면,37.70503786,126.3209553
삼산면사무소,90150.0,169001150,삼산면,37.70500176,126.3208607
삼산사거리,40638.0,166000638,삼산2동,37.51652726,126.7323713
삼산사거리,40924.0,166000924,갈산1동,37.51764048,126.7309885
삼산사거리,40691.0,166000691,갈산1동,37.51694318,126.7321111
삼산사거리,40690.0,166000690,삼산1동,37.51770359,126.73345
삼산사거리(한국아파트),40646.0,166000646,삼산2동,37.51743138,126.7345991
삼산사거리.한국아파트,40645.0,166000645,삼산1동,37.51766643,126.7340513
삼산새마을금고,40668.0,166000668,삼산1동,37.5198432,126.7381106
삼산서해그랑블,40589.0,166000589,삼산2동,37.50966735,126.7411677
삼산서해아파트,40613.0,166000613,삼산2동,37.51193313,126.7404947
삼산월드체육관,40571.0,166000571,삼산2동,37.50850725,126.7397011
삼산월드체육관,40532.0,166000532,부개3동,37.50657795,126.7380557
삼산월드체육관,40543.0,166000543,삼산2동,37.5067258,126.7392766
삼산월드체육관,40535.0,166000535,삼산2동,37.50683403,126.7381494
삼산월드체육관(삼산주공6단지),40802.0,166000802,삼산2동,37.50854963,126.7378406
삼산저수지앞,90246.0,169001246,삼산면,37.70782129,126.2923332
삼산저수지앞,90245.0,169001245,삼산면,37.70786901,126.2924603
삼산주공1단지,40780.0,166000780,삼산1동,37.51719236,126.7408188
삼산주공1단지(상가앞),40908.0,166000908,삼산1동,37.51726466,126.7397986
삼산주공4단지,40591.0,166000591,삼산2동,37.50977758,126.7414897
삼산주공7단지,40801.0,166000801,삼산2동,37.50872524,126.7340851
삼산주공7단지,40547.0,166000547,삼산2동,37.50848441,126.7340686
삼산중학교,40637.0,166000637,삼산2동,37.51626228,126.7355082
삼산중학교,40636.0,166000636,삼산2동,37.51613657,126.7352836
삼산체육관역(호수공원),40536.0,166000536,부개3동,37.50539791,126.7423253
삼산체육관역(호수공원),40539.0,166000539,부개2동,37.50546583,126.7427071
삼산체육관역.상동호수공원,55040.0,210000228,상3동,37.50628079,126.7443434
삼산체육관역.상동호수공원,55041.0,210000229,상3동,37.50669509,126.7443702
삼산체육관역.영상문화단지정문,55044.0,210000001,상3동,37.50781741,126.742115
삼산타운1단지,40588.0,166000588,삼산2동,37.51261491,126.7319325
삼산타운1단지정문,40585.0,166000585,삼산2동,37.51153763,126.7337334
삼산타운1단지후문,40611.0,166000611,삼산2동,37.51359006,126.735089
삼산타운1단지후문,40612.0,166000612,삼산2동,37.51303728,126.7354539
삼산타운4단지,40608.0,166000608,삼산2동,37.51126009,126.743863
삼산타운6단지,40580.0,166000580,삼산2동,37.50944095,126.736683
삼산타운7단지,40576.0,166000576,삼산2동,37.5098429,126.7363946
삼산푸른솔마을,40653.0,166000653,삼산2동,37.51700391,126.7400924
삼선1리마을회관,90263.0,169001263,교동면,37.79398904,126.2667545
삼선1리마을회관,90280.0,169001280,교동면,37.79392854,126.2665716
삼선1리삼거리,90281.0,169001281,교동면,37.79138325,126.2678749
삼선1리삼거리,90262.0,169001262,교동면,37.79152255,126.2680092
삼선2리마을회관,90278.0,169001278,교동면,37.79564574,126.2612726
삼선2리마을회관,90265.0,169001265,교동면,37.79580726,126.2613774
삼선2리입구,90264.0,169001264,교동면,37.79516162,126.2634904
삼선2리입구,90279.0,169001279,교동면,37.79499393,126.2634203
삼성바이오로직스,39863.0,165000863,송도3동,37.36488705,126.6576607
삼성바이오로직스,39920.0,165000920,송도3동,37.36906385,126.6568679
삼성바이오로직스,39864.0,165000864,송도3동,37.36586672,126.6579465
삼성빌라(종점),37572.0,163000572,도화1동,37.45905025,126.6687906
삼성서초역삼세무서,23396.0,122000742,역삼,37.49840109,127.0297354
삼성아파트,35140.0,161000140,신포동,37.46572454,126.6299397
삼성아파트,38077.0,164000077,동춘3동,37.40735145,126.6770562
삼성아파트.남인천농협,38125.0,164000125,옥련1동,37.42429957,126.6453116
삼양감속기,39085.0,165000085,논현고잔동,37.41133895,126.6964933
삼양베이커,35571.0,161000571,북성동,37.46888998,126.6068718
삼양베이커,35131.0,161000131,북성동,37.46895908,126.6066159
삼양사인천1공장,42027.0,168000027,가좌3동,37.48481044,126.6772686
삼양사인천1공장,42031.0,168000031,가좌4동,37.48491727,126.6777292
삼영물류,42068.0,168000068,가좌1동,37.49908021,126.653972
삼영아파트,42085.0,168000085,가좌1동,37.4962992,126.6718052
삼영아파트,37279.0,163000279,주안8동,37.44803917,126.6912394
삼영아파트,37116.0,163000116,문학동,37.43841845,126.6847866
삼영아파트,37280.0,163000280,주안8동,37.44836842,126.6907623
삼영테크,89062.0,168001062,오류왕길동,37.59675091,126.6194134
삼영테크,89055.0,168001055,오류왕길동,37.59658335,126.619224
삼원페트라,39041.0,165000041,논현고잔동,37.40058938,126.6852727
삼은교회,37111.0,163000111,용현5동,37.45308889,126.6358178
삼익.광명아파트,39247.0,165000247,만수6동,37.44226966,126.7386758
삼익.광명아파트,39249.0,165000249,만수6동,37.44227545,126.7389368
삼익아파트,35136.0,161000136,신흥동,37.46399184,126.6331198
삼익아파트.달동네박물관,36017.0,162000017,송림4동,37.47490866,126.6418948
삼일산업,39097.0,165000097,논현2동,37.41189628,126.703281
삼정동중소기업협동화단지,57015.0,212000125,신흥동,37.52564362,126.7624309
삼정동중소기업협동화단지,57040.0,212000333,신흥동,37.5258549,126.7618342
삼정사거리,57012.0,212000135,신흥동,37.52028681,126.7712407
삼정사거리,57011.0,212000154,신흥동,37.52009562,126.7707695
삼정초등학교,57008.0,212000040,신흥동,37.51917738,126.7700165
삼정초등학교,57009.0,212000035,신흥동,37.5192002,126.7702671
삼정프라자,42443.0,168000443,원당동,37.59380414,126.6966838
삼진금속,39040.0,165000040,논현고잔동,37.39416246,126.7039903
삼천리1차아파트,41179.0,167000179,계산3동,37.53906992,126.7282757
삼천리1차아파트,41178.0,167000178,계산1동,37.53909256,126.72808
삼천리3차아파트,41150.0,167000150,계산1동,37.5365474,126.7279168
삼천리3차아파트,41159.0,167000159,계산3동,37.53671376,126.7281352
삼천리기계,92018.0,165001018,논현고잔동,37.39548753,126.691146
삼천리기계,92017.0,165001017,논현고잔동,37.39582125,126.6908476
삼호제강2공장,39939.0,165000939,논현고잔동,37.38630163,126.6981547
삼호제강2공장,39940.0,165000940,논현고잔동,37.38668504,126.698159
삼환1단지아파트,37252.0,163000252,관교동,37.44506984,126.6953541
삼환아파트,39328.0,165000328,만수1동,37.44976667,126.7343911
삼환아파트,38063.0,164000063,동춘3동,37.40451955,126.6778619
삼환아파트,39323.0,165000323,만수3동,37.44985231,126.7330789
삼환아파트,39296.0,165000296,만수3동,37.44820621,126.733251
삼환아파트,80058.0,232000031,김포2동,37.62703412,126.6999207
삼환아파트,39299.0,165000299,만수1동,37.44854192,126.7329911
삼환아파트,39316.0,165000316,만수1동,37.44911217,126.7343794
상1리마을회관(창말),90342.0,169001342,삼산면,37.73383152,126.3091764
상1리마을회관(창말),90339.0,169001339,삼산면,37.73370951,126.309254
상1주민지원센터,11047.0,210000083,경기도 부천시,37.49147753,126.7523732
상1주민지원센터,55074.0,210000074,중1동,37.50939517,126.7698961
상2리마을회관,90337.0,169001337,삼산면,37.73199222,126.3056792
상2리마을회관,90343.0,169001343,삼산면,37.73209574,126.3055995
상덕현삼거리,43767.0,169000767,양사면,37.79264295,126.4133747
상덕현삼거리,43462.0,169000462,양사면,37.79264698,126.4132047
상도중학교,55025.0,210000047,상3동,37.49345171,126.7596036
상도중학교,55028.0,210000258,상3동,37.49357855,126.7600213
상동가구,55090.0,210000326,상3동,37.49349946,126.7419095
상동역1번출구.부천터미널소풍.홈플러스,55052.0,210000327,상3동,37.50560639,126.7540323
상동역4번출구.상동지하차도,55048.0,210000324,상3동,37.50560426,126.7514154
상동역5번출구.상동지하차도,55050.0,210000009,상3동,37.50606465,126.7520601
상동역8번출구세이브존,55056.0,210000157,상3동,37.50596389,126.7552654
상사마을,25027.0,115000074,방화제2동,37.58260753,126.7985189
상수도사업본부(스마트타운),37380.0,163000380,도화23동,37.46828293,126.6607059
상수도사업본부(스마트타운),37375.0,163000375,도화23동,37.46786279,126.6587575
상야동,41436.0,167000436,계양3동,37.57972037,126.7793396
상야동,41437.0,167000437,계양3동,37.57979203,126.7796013
상용리마을회관,90039.0,169001039,교동면,37.77776646,126.3129591
상용리마을회관,90038.0,169001038,교동면,37.77770892,126.3131304
상용진료소앞,90004.0,169001004,교동면,37.7954051,126.3082753
상용진료소앞,90005.0,169001005,교동면,37.79530782,126.3082545
상인천중학교,39537.0,165000537,간석2동,37.46075474,126.7175788
상인천초등학교,39340.0,165000340,간석2동,37.46040185,126.705764
상인천초등학교,39345.0,165000345,간석2동,37.46035735,126.7065733
상정고,40070.0,166000070,십정1동,37.48095098,126.6985726
상정고,40069.0,166000069,십정1동,37.48082787,126.6987916
상정중학교,40059.0,166000059,십정1동,37.47887789,126.6952918
상주(상리),90331.0,169001331,삼산면,37.74017882,126.3215532
상주민지원센터.삼광교회,55031.0,210000046,중1동,37.4947672,126.7612681
상주민지원센터.삼광교회,55029.0,210000287,상3동,37.49428988,126.7608995
상촌,43347.0,169000347,화도면,37.62683666,126.4550274
상촌,43152.0,169000152,화도면,37.62697205,126.4549756
새꾸지마을,90134.0,169001134,화도면,37.60936176,126.38998
새꾸지마을,90133.0,169001133,화도면,37.60959615,126.3899442
새마을,43702.0,169000702,양사면,37.81248043,126.4345644
새마을,43471.0,169000471,양사면,37.8125867,126.4344444
새마을금고,36053.0,162000053,만석동,37.4841867,126.6258625
새마을금고,36189.0,162000189,만석동,37.48447303,126.6256274
새마을금고,40131.0,166000131,부평3동,37.48496939,126.721614
새마을금고,40126.0,166000126,부평3동,37.48579455,126.7181856
새마을금고,40125.0,166000125,부평3동,37.4848464,126.7211066
새마을금고,40746.0,166000746,부평2동,37.48578727,126.7181166
새말사거리,41013.0,167000013,효성2동,37.52523526,126.7062892
새말사거리,41009.0,167000009,효성2동,37.52481648,126.7048654
새말사거리,41010.0,167000010,효성2동,37.52442445,126.7051568
새말사거리,41012.0,167000012,효성2동,37.52539661,126.7056771
새말사거리,41638.0,167000638,효성2동,37.5254199,126.704107
새별공원,89468.0,168001468,아라동,37.58429486,126.7173397
새봄초등학교,38679.0,164000681,동춘1동,37.4091586,126.657329
새봄초등학교·송도파크레인(후문),38678.0,164000680,동춘1동,37.40888335,126.65747
새사미아파트,41582.0,167000582,효성2동,37.52648839,126.697012
새소망교회,40917.0,166000917,십정1동,37.48171522,126.6940223
새소망교회,40850.0,166000850,십정1동,37.48164989,126.694049
새안의원,37256.0,163000256,주안3동,37.45163486,126.6740325
새안의원,37255.0,163000255,주안2동,37.45203869,126.6721848
새터마을,35033.0,232000384,통진읍,37.69949684,126.5733747
새터마을,35362.0,232000403,통진읍,37.69931857,126.5731845
새한아파트,37046.0,163000046,용현5동,37.45024507,126.6336898
색동원 앞,43215.0,169000215,길상면,37.65009855,126.4908848
색동원 앞,43161.0,169000161,길상면,37.65017234,126.4908714
샘골,90406.0,169001406,내가면,37.71338391,126.3981831
샘골,90407.0,169001407,내가면,37.71333159,126.3982019
샘내들교,89519.0,168001519,심곡동,37.54013969,126.6647381
샘내들교,89518.0,168001518,연희동,37.5403526,126.665782
샘말,43444.0,169000444,송해면,37.77539416,126.4474334
샘말,43782.0,169000782,송해면,37.77557118,126.4474153
샛말,43995.0,169000995,화도면,37.60634751,126.3961713
샛말,43994.0,169000994,화도면,37.60644704,126.3962838
생산기술연구원,38354.0,164000354,송도1동,37.38329305,126.6496619
생설미,43746.0,169000746,양사면,37.81514763,126.4072306
생설미입구,43125.0,169000125,양사면,37.81206846,126.4104034
생설미입구,43607.0,169000607,양사면,37.81220554,126.4105722
생설미입구,43608.0,169000608,양사면,37.81225171,126.4103546
샬롬원입구,90297.0,169001297,교동면,37.76967401,126.2222971
샬롬원입구,90293.0,169001293,교동면,37.76975419,126.2222946
서곶지구대,42339.0,168000339,검암경서동,37.55740875,126.6731761
서곶지구대,42338.0,168000338,검암경서동,37.5573335,126.6729856
서교동,23037.0,113000423,서교동,37.55353396,126.9194675
서교동,23038.0,113000413,서교동,37.5543841,126.9202883
서구국민체육센터,42776.0,168000776,검암경서동,37.56584644,126.678466
서구문화회관,42212.0,168000212,가정3동,37.51552395,126.6791315
서구문화회관,42213.0,168000213,가정3동,37.51582496,126.6789542
서구보건소,42283.0,168000283,연희동,37.54431661,126.6725907
서구보건소,42285.0,168000285,연희동,37.54528431,126.6727659
서구영어마을,42448.0,168000448,원당동,37.59197623,126.7045665
서구영어마을,42449.0,168000449,원당동,37.59200982,126.7055163
서구청역(1번출구),42289.0,168000289,연희동,37.54475092,126.6770946
서구청역(3번출구),42284.0,168000284,연희동,37.54323004,126.6766781
서구청역(4번출구),42296.0,168000296,연희동,37.54548017,126.6767843
서남촌,43151.0,169000151,길상면,37.6137741,126.5155191
서남촌,43640.0,169000640,길상면,37.61335921,126.5157744
서당골,35702.0,161000702,영종동,37.50433822,126.5598545
서당골,35676.0,161000676,영종동,37.50441465,126.5598742
서두머리,43212.0,169000212,길상면,37.64367697,126.4742195
서두머리,43336.0,169000336,길상면,37.64384092,126.4742183
서림초등학교,36047.0,162000047,송림4동,37.47661264,126.6485596
서림초등학교,36036.0,162000036,송림4동,37.4756595,126.6482685
서릿목,35418.0,161000418,용유동,37.44269119,126.4054647
서릿목,35419.0,161000419,용유동,37.44259398,126.4057642
서면초등학교,38384.0,164000384,동춘2동,37.40312481,126.6703728
서문안,43584.0,169000584,불은면,37.70318522,126.4395182
서문안,43385.0,169000385,불은면,37.70339875,126.4395513
서문안주유소,43965.0,169000965,불은면,37.70597168,126.4445578
서문안주유소,43966.0,169000966,불은면,37.70605695,126.4444177
서부경찰서,42286.0,168000286,연희동,37.54371028,126.6779967
서부공단입구,42299.0,168000299,검암경서동,37.55644768,126.6417853
서부공단입구,42301.0,168000301,검암경서동,37.55251811,126.6558945
서부산업단지,89036.0,168001036,검암경서동,37.55581368,126.6349135
서부산업단지,89035.0,168001035,청라3동,37.55438327,126.6345544
서사체험학습장,43487.0,169000487,양사면,37.79525976,126.3905108
서사체험학습장,43712.0,169000712,양사면,37.79549962,126.3905466
서성,43234.0,169000234,양도면,37.69936341,126.4137003
서성,43362.0,169000362,양도면,37.69941179,126.4132534
서운교,41115.0,167000115,작전서운동,37.5276189,126.7412966
서운교,41114.0,167000114,작전서운동,37.52746471,126.7412749
서운도서관,41102.0,167000102,작전서운동,37.52568585,126.742784
서운도서관,41668.0,167000668,작전서운동,37.52731607,126.7430628
서운도서관,41099.0,167000099,작전서운동,37.52552349,126.7428308
서운동,41356.0,167000356,작전서운동,37.52798268,126.7436168
서운동성당,41207.0,167000207,작전서운동,37.5365461,126.7440706
서운일반산업단지,41660.0,167000660,서운동,37.53410283,126.7559626
서운일반산업단지(맞은편),41661.0,167000661,작전서운동,37.53393748,126.7561385
서운일반산업단지입구,41646.0,167000646,작전서운동,37.53170343,126.7571748
서운일반산업단지입구(맞은편),41647.0,167000647,작전서운동,37.53136466,126.7586301
서운중고등학교,41109.0,167000109,작전서운동,37.52548654,126.74562
서운중고등학교,41111.0,167000111,작전서운동,37.52564412,126.7456224
서울경금속,39039.0,165000039,논현고잔동,37.39419819,126.7037431
서울교(미정차),28090.0,118000582,영등포2동,37.52040423,126.914914
서울교(미정차),28091.0,118000581,여의동,37.52033748,126.9159642
서울방화초등학교,25028.0,115000270,방화2동,37.56822696,126.8052801
서울역,11013.0,101000250,회현동,37.55720656,126.9718214
서원아파트,37095.0,163000095,학익2동,37.44173916,126.6706283
서인천가구단지,42800.0,168000800,가좌1동,37.48459059,126.6698192
서인천가구단지,42028.0,168000028,가좌1동,37.486887,126.671009
서인천가구단지,42017.0,168000017,가좌1동,37.48485896,126.6695786
서인천고등학교,42346.0,168000346,검암경서동,37.55997081,126.673304
서인천농협,42277.0,168000277,연희동,37.54156384,126.6769161
서인천농협,42275.0,168000275,연희동,37.54095709,126.6764846
서인천세무서,89044.0,168001044,청라3동,37.53028493,126.6242967
서인천세무서,89481.0,168001481,청라3동,37.53131584,126.6237626
서인천세무서(중),89275.0,168001275,청라3동,37.52992737,126.6240903
서인천세무서(중),89276.0,168001276,청라3동,37.52983852,126.6243845
서인천자동차검사소,42641.0,168000641,가좌1동,37.49903205,126.6498273
서인천자동차검사소,42640.0,168000640,석남2동,37.4992301,126.6497583
서창119안전센터,39900.0,165000900,서창2동,37.42268537,126.7510019
서창119안전센터,39899.0,165000899,서창2동,37.42274988,126.751225
