버스번호,노선아이디,순번,정류소 명,정류소 번호,상_하행
790B,168000029,61,기업은행앞,70152,하행
790B,168000029,62,동남아파트,70039,하행
790B,168000029,63,신동아1단지.한일아파트,70037,하행
790B,168000029,64,영남1단지.고합아파트,70164,하행
790B,168000029,65,모아아파트,70033,하행
790B,168000029,66,오이도역,70031,하행
790B,168000029,67,동원아파트,25167,하행
790B,168000029,68,월포초등학교,70004,하행
790B,168000029,69,월곶동주민센터.월곶포구,70006,하행
790B,168000029,70,풍림아파트상가,70044,하행
790B,168000029,71,소래포구입구(논현푸르지오A),39114,하행
790B,168000029,72,방죽삼거리,39174,하행
790B,168000029,73,남동체육관(체조경기장),39682,하행
790B,168000029,74,선수촌사거리,39889,하행
790B,168000029,75,종합터미널,39177,하행
790B,168000029,76,롯데백화점(인천터미널),39588,하행
790B,168000029,77,예술회관역(4번출구),39207,하행
790B,168000029,78,인천시청후문,39290,하행
790B,168000029,79,구월2동행정복지센터,39586,하행
790B,168000029,80,신성성결교회(올림피아병원),39355,하행
790B,168000029,81,간석사거리,39414,하행
790B,168000029,82,만수3동주민센터,39425,하행
790B,168000029,83,만수2동행정복지센터·포레시안,39735,하행
790B,168000029,84,아주아파트.미추홀학교,39482,하행
790B,168000029,85,수현마을,39487,하행
790B,168000029,86,장수공영차고지,92064,하행
북도면공영버스,170000007,1,옹진군청,37019,하행
북도면공영버스,170000007,2,인천출입국·외국인청,35127,하행
북도면공영버스,170000007,3,중구노인복지회관,35152,하행
북도면공영버스,170000007,4,신포시장,35160,하행
북도면공영버스,170000007,5,동인천(우리은행앞),35517,하행
북도면공영버스,170000007,6,숭의역(3번출구),35133,하행
북도면공영버스,170000007,7,옹진군청,37020,하행
옹진군북도면공영버스,170000006,1,옹진군청,37019,하행
옹진군북도면공영버스,170000006,2,인천출입국·외국인청,35127,하행
옹진군북도면공영버스,170000006,3,중구노인복지회관,35152,하행
옹진군북도면공영버스,170000006,4,신포시장,35160,하행
옹진군북도면공영버스,170000006,5,동인천(우리은행앞),35517,하행
옹진군북도면공영버스,170000006,6,숭의역(3번출구),35133,하행
옹진군북도면공영버스,170000006,7,옹진군청,37020,하행
905-1(강화),169000021,1,보문사,90206,하행
905-1(강화),169000021,2,절아래,90402,하행
905-1(강화),169000021,3,보무기,90166,하행
905-1(강화),169000021,4,내건너,90168,하행
905-1(강화),169000021,5,웃말,90170,하행
905-1(강화),169000021,6,은당골,90213,하행
905-1(강화),169000021,7,삼산군립어린이집,90172,하행
905-1(강화),169000021,8,매음1리마을회관,90174,하행
905-1(강화),169000021,9,어류정입구,90312,하행
905-1(강화),169000021,10,매음3리마을회관(민머루),90321,하행
905-1(강화),169000021,11,민머루해수욕장,90336,하행
905-1(강화),169000021,12,어류정항,90323,하행
905-1(강화),169000021,13,매음3리마을회관(민머루),90322,하행
905-1(강화),169000021,14,어류정입구,90176,하행
905-1(강화),169000021,15,리안월드입구,90178,하행
905-1(강화),169000021,16,해명초등학교앞,90180,하행
905-1(강화),169000021,17,전득이고개입구,90187,하행
905-1(강화),169000021,18,농막골,90189,하행
905-1(강화),169000021,19,석포리마을회관,90191,하행
905-1(강화),169000021,20,구능재,90193,하행
905-1(강화),169000021,21,석포항,90203,하행
905-1(강화),169000021,22,공개마을,90195,하행
905-1(강화),169000021,23,석모대교전망대,90249,하행
905-1(강화),169000021,24,석모대교(석포리방향),90139,하행
905-1(강화),169000021,25,석모대교(외포리방향),90122,하행
905-1(강화),169000021,26,허튼개,90120,하행
905-1(강화),169000021,27,대정,90118,하행
905-1(강화),169000021,28,망양돈대,90225,하행
905-1(강화),169000021,29,연안여객터미널,90115,하행
905-1(강화),169000021,30,외포리,43556,하행
905-1(강화),169000021,31,외포리(싱싱마트),90376,하행
905-1(강화),169000021,32,외포리,43556,하행
905-1(강화),169000021,33,연안여객터미널,90116,하행
905-1(강화),169000021,34,망양돈대,90224,하행
905-1(강화),169000021,35,대정,90117,하행
905-1(강화),169000021,36,허튼개,90119,하행
905-1(강화),169000021,37,석모대교(외포리방향),90121,하행
905-1(강화),169000021,38,석모대교(석모리방향),90137,하행
905-1(강화),169000021,39,방개마을,90142,하행
905-1(강화),169000021,40,원수리마을,90251,하행
905-1(강화),169000021,41,동녘개,90147,하행
905-1(강화),169000021,42,석모1리마을회관,90146,하행
905-1(강화),169000021,43,석모도수목원입구(삼산초등학교),90143,하행
905-1(강화),169000021,44,삼산면사무소,90149,하행
905-1(강화),169000021,45,석모도자연휴양림입구,90151,하행
905-1(강화),169000021,46,목개마을,90153,하행
905-1(강화),169000021,47,장구란,90349,하행
905-1(강화),169000021,48,항포,90247,하행
905-1(강화),169000021,49,삼산저수지앞,90245,하행
905-1(강화),169000021,50,신동마을,90253,하행
905-1(강화),169000021,51,교회앞,90348,하행
905-1(강화),169000021,52,상2리마을회관,90337,하행
905-1(강화),169000021,53,상1리마을회관(창말),90339,하행
905-1(강화),169000021,54,상주(상리),90331,하행
905-1(강화),169000021,55,상1리마을회관(창말),90342,하행
905-1(강화),169000021,56,상2리마을회관,90343,하행
905-1(강화),169000021,57,교회앞,90338,하행
905-1(강화),169000021,58,하리마을회관,90244,하행
905-1(강화),169000021,59,신동마을,90254,하행
905-1(강화),169000021,60,삼산저수지앞,90246,하행
905-1(강화),169000021,61,항포,90248,하행
905-1(강화),169000021,62,장암마을,90156,하행
905-1(강화),169000021,63,한가라지고개,90157,하행
905-1(강화),169000021,64,한가라지입구,90160,하행
905-1(강화),169000021,65,해암약수,90162,하행
905-1(강화),169000021,66,석모도미네랄온천,90164,하행
905-1(강화),169000021,67,보문사,90206,하행
905-2(강화),169000022,1,보문사,90206,하행
905-2(강화),169000022,2,절아래,90402,하행
905-2(강화),169000022,3,보무기,90166,하행
905-2(강화),169000022,4,내건너,90168,하행
905-2(강화),169000022,5,웃말,90170,하행
905-2(강화),169000022,6,은당골,90213,하행
905-2(강화),169000022,7,삼산군립어린이집,90172,하행
905-2(강화),169000022,8,매음1리마을회관,90174,하행
905-2(강화),169000022,9,어류정입구,90312,하행
905-2(강화),169000022,10,매음3리마을회관(민머루),90321,하행
905-2(강화),169000022,11,어류정항,90323,하행
905-2(강화),169000022,12,매음3리마을회관(민머루),90322,하행
905-2(강화),169000022,13,어류정입구,90176,하행
905-2(강화),169000022,14,리안월드입구,90178,하행
905-2(강화),169000022,15,해명초등학교앞,90180,하행
905-2(강화),169000022,16,전득이고개입구,90187,하행
905-2(강화),169000022,17,농막골,90189,하행
905-2(강화),169000022,18,석포리마을회관,90191,하행
905-2(강화),169000022,19,구능재,90193,하행
905-2(강화),169000022,20,석포항,90203,하행
905-2(강화),169000022,21,공개마을,90195,하행
905-2(강화),169000022,22,석모대교전망대,90249,하행
905-2(강화),169000022,23,석모대교(석포리방향),90139,하행
905-2(강화),169000022,24,석모대교(외포리방향),90122,하행
905-2(강화),169000022,25,허튼개,90120,하행
905-2(강화),169000022,26,대정,90118,하행
905-2(강화),169000022,27,망양돈대,90225,하행
905-2(강화),169000022,28,연안여객터미널,90115,하행
905-2(강화),169000022,29,외포리,43556,하행
905-2(강화),169000022,30,외포리(싱싱마트),90376,하행
905-2(강화),169000022,31,외포리,43556,하행
905-2(강화),169000022,32,연안여객터미널,90116,하행
905-2(강화),169000022,33,망양돈대,90224,하행
905-2(강화),169000022,34,대정,90117,하행
905-2(강화),169000022,35,허튼개,90119,하행
905-2(강화),169000022,36,석모대교(외포리방향),90121,하행
905-2(강화),169000022,37,석모대교(석모리방향),90137,하행
905-2(강화),169000022,38,방개마을,90141,하행
905-2(강화),169000022,39,원수리마을,90251,하행
905-2(강화),169000022,40,동녘개,90147,하행
905-2(강화),169000022,41,석모1리마을회관,90146,하행
905-2(강화),169000022,42,석모도수목원입구(삼산초등학교),90143,하행
905-2(강화),169000022,43,삼산면사무소,90149,하행
905-2(강화),169000022,44,석모도자연휴양림입구,90151,하행
905-2(강화),169000022,45,목개마을,90153,하행
905-2(강화),169000022,46,장구란,90349,하행
905-2(강화),169000022,47,항포,90247,하행
905-2(강화),169000022,48,삼산저수지앞,90245,하행
905-2(강화),169000022,49,신동마을,90253,하행
905-2(강화),169000022,50,하리마을회관,90243,하행
905-2(강화),169000022,51,하리선착장,90240,하행
905-2(강화),169000022,52,교회앞,90348,하행
905-2(강화),169000022,53,상2리마을회관,90337,하행
905-2(강화),169000022,54,상1리마을회관(창말),90339,하행
905-2(강화),169000022,55,상주(상리),90331,하행
905-2(강화),169000022,56,상1리마을회관(창말),90342,하행
905-2(강화),169000022,57,상2리마을회관,90343,하행
905-2(강화),169000022,58,교회앞,90338,하행
905-2(강화),169000022,59,하리마을회관,90244,하행
905-2(강화),169000022,60,신동마을,90254,하행
905-2(강화),169000022,61,삼산저수지앞,90246,하행
905-2(강화),169000022,62,항포,90248,하행
905-2(강화),169000022,63,장암마을,90156,하행
905-2(강화),169000022,64,한가라지고개,90157,하행
905-2(강화),169000022,65,한가라지입구,90160,하행
905-2(강화),169000022,66,해암약수,90162,하행
905-2(강화),169000022,67,석모도미네랄온천,90164,하행
905-2(강화),169000022,68,보문사,90206,하행
906-1(강화),169000023,1,보문사,90206,하행
906-1(강화),169000023,2,석모도미네랄온천,90163,하행
906-1(강화),169000023,3,해암약수,90161,하행
906-1(강화),169000023,4,한가라지입구,90159,하행
906-1(강화),169000023,5,한가라지고개,90158,하행
906-1(강화),169000023,6,장암마을,90155,하행
906-1(강화),169000023,7,항포,90247,하행
906-1(강화),169000023,8,삼산저수지앞,90245,하행
906-1(강화),169000023,9,신동마을,90253,하행
906-1(강화),169000023,10,교회앞,90348,하행
906-1(강화),169000023,11,상2리마을회관,90337,하행
906-1(강화),169000023,12,상1리마을회관(창말),90339,하행
906-1(강화),169000023,13,상주(상리),90331,하행
906-1(강화),169000023,14,상1리마을회관(창말),90342,하행
906-1(강화),169000023,15,상2리마을회관,90343,하행
906-1(강화),169000023,16,교회앞,90338,하행
906-1(강화),169000023,17,하리마을회관,90244,하행
906-1(강화),169000023,18,신동마을,90254,하행
906-1(강화),169000023,19,삼산저수지앞,90246,하행
906-1(강화),169000023,20,항포,90248,하행
906-1(강화),169000023,21,장구란,90354,하행
906-1(강화),169000023,22,목개마을,90154,하행
906-1(강화),169000023,23,석모도자연휴양림입구,90152,하행
906-1(강화),169000023,24,삼산면사무소,90150,하행
906-1(강화),169000023,25,석모도수목원입구(삼산초등학교),90144,하행
906-1(강화),169000023,26,석모1리마을회관,90145,하행
906-1(강화),169000023,27,동녘개,90148,하행
906-1(강화),169000023,28,원수리마을,90252,하행
906-1(강화),169000023,29,방개마을,90141,하행
906-1(강화),169000023,30,석모대교(석모리방향),90138,하행
906-1(강화),169000023,31,석모대교(외포리방향),90122,하행
906-1(강화),169000023,32,허튼개,90120,하행
906-1(강화),169000023,33,대정,90118,하행
906-1(강화),169000023,34,망양돈대,90225,하행
906-1(강화),169000023,35,연안여객터미널,90115,하행
906-1(강화),169000023,36,외포리,43556,하행
906-1(강화),169000023,37,외포리(싱싱마트),90376,하행
906-1(강화),169000023,38,외포리,43556,하행
906-1(강화),169000023,39,연안여객터미널,90116,하행
906-1(강화),169000023,40,망양돈대,90224,하행
906-1(강화),169000023,41,대정,90117,하행
906-1(강화),169000023,42,허튼개,90119,하행
906-1(강화),169000023,43,석모대교(외포리방향),90121,하행
906-1(강화),169000023,44,석모대교(석포리방향),90140,하행
906-1(강화),169000023,45,석모대교전망대,90250,하행
906-1(강화),169000023,46,공개마을,90196,하행
906-1(강화),169000023,47,석포항,90203,하행
906-1(강화),169000023,48,구능재,90194,하행
906-1(강화),169000023,49,석포리마을회관,90192,하행
906-1(강화),169000023,50,농막골,90190,하행
906-1(강화),169000023,51,전득이고개입구,90188,하행
906-1(강화),169000023,52,해명초등학교앞,90179,하행
906-1(강화),169000023,53,리안월드입구,90177,하행
906-1(강화),169000023,54,어류정입구,90175,하행
906-1(강화),169000023,55,매음3리마을회관(민머루),90321,하행
906-1(강화),169000023,56,민머루해수욕장,90336,하행
906-1(강화),169000023,57,어류정항,90323,하행
906-1(강화),169000023,58,매음3리마을회관(민머루),90322,하행
906-1(강화),169000023,59,매음1리마을회관,90173,하행
906-1(강화),169000023,60,삼산군립어린이집,90171,하행
906-1(강화),169000023,61,은당골,90212,하행
906-1(강화),169000023,62,웃말,90169,하행
906-1(강화),169000023,63,내건너,90167,하행
906-1(강화),169000023,64,보무기,90165,하행
906-1(강화),169000023,65,절아래,90401,하행
906-1(강화),169000023,66,보문사,90206,하행
906-2(강화),169000024,1,보문사,90206,하행
906-2(강화),169000024,2,석모도미네랄온천,90163,하행
906-2(강화),169000024,3,해암약수,90161,하행
906-2(강화),169000024,4,한가라지입구,90159,하행
906-2(강화),169000024,5,한가라지고개,90158,하행
906-2(강화),169000024,6,장암마을,90155,하행
906-2(강화),169000024,7,항포,90247,하행
906-2(강화),169000024,8,삼산저수지앞,90245,하행
906-2(강화),169000024,9,신동마을,90253,하행
906-2(강화),169000024,10,하리마을회관,90243,하행
906-2(강화),169000024,11,하리선착장,90240,하행
906-2(강화),169000024,12,교회앞,90348,하행
906-2(강화),169000024,13,상2리마을회관,90337,하행
906-2(강화),169000024,14,상1리마을회관(창말),90339,하행
906-2(강화),169000024,15,상주(상리),90331,하행
906-2(강화),169000024,16,상1리마을회관(창말),90342,하행
906-2(강화),169000024,17,상2리마을회관,90343,하행
906-2(강화),169000024,18,교회앞,90338,하행
906-2(강화),169000024,19,하리마을회관,90244,하행
906-2(강화),169000024,20,신동마을,90254,하행
906-2(강화),169000024,21,삼산저수지앞,90246,하행
906-2(강화),169000024,22,항포,90248,하행
906-2(강화),169000024,23,장구란,90354,하행
906-2(강화),169000024,24,목개마을,90154,하행
906-2(강화),169000024,25,석모도자연휴양림입구,90152,하행
906-2(강화),169000024,26,삼산면사무소,90150,하행
906-2(강화),169000024,27,석모도수목원입구(삼산초등학교),90144,하행
906-2(강화),169000024,28,석모1리마을회관,90145,하행
906-2(강화),169000024,29,동녘개,90148,하행
906-2(강화),169000024,30,원수리마을,90252,하행
906-2(강화),169000024,31,방개마을,90141,하행
906-2(강화),169000024,32,석모대교(석모리방향),90138,하행
906-2(강화),169000024,33,석모대교(외포리방향),90122,하행
906-2(강화),169000024,34,허튼개,90120,하행
906-2(강화),169000024,35,대정,90118,하행
906-2(강화),169000024,36,망양돈대,90225,하행
906-2(강화),169000024,37,연안여객터미널,90115,하행
906-2(강화),169000024,38,외포리,43556,하행
906-2(강화),169000024,39,외포리(싱싱마트),90376,하행
906-2(강화),169000024,40,외포리,43556,하행
906-2(강화),169000024,41,연안여객터미널,90116,하행
906-2(강화),169000024,42,망양돈대,90224,하행
906-2(강화),169000024,43,대정,90117,하행
906-2(강화),169000024,44,허튼개,90119,하행
906-2(강화),169000024,45,석모대교(외포리방향),90121,하행
906-2(강화),169000024,46,석모대교(석포리방향),90140,하행
906-2(강화),169000024,47,석모대교전망대,90250,하행
906-2(강화),169000024,48,공개마을,90196,하행
906-2(강화),169000024,49,석포항,90203,하행
906-2(강화),169000024,50,구능재,90194,하행
906-2(강화),169000024,51,석포리마을회관,90192,하행
906-2(강화),169000024,52,농막골,90190,하행
906-2(강화),169000024,53,전득이고개입구,90188,하행
906-2(강화),169000024,54,해명초등학교앞,90179,하행
906-2(강화),169000024,55,리안월드입구,90177,하행
906-2(강화),169000024,56,어류정입구,90175,하행
906-2(강화),169000024,57,매음3리마을회관(민머루),90321,하행
906-2(강화),169000024,58,어류정항,90323,하행
906-2(강화),169000024,59,매음3리마을회관(민머루),90322,하행
906-2(강화),169000024,60,매음1리마을회관,90173,하행
906-2(강화),169000024,61,삼산군립어린이집,90171,하행
906-2(강화),169000024,62,은당골,90212,하행
906-2(강화),169000024,63,웃말,90169,하행
906-2(강화),169000024,64,내건너,90167,하행
906-2(강화),169000024,65,보무기,90166,하행
906-2(강화),169000024,66,절아래,90401,하행
906-2(강화),169000024,67,보문사,90206,하행
506,165000071,1,원창동차고지,89515,상행
506,165000071,2,원진운수차고지,89004,상행
506,165000071,3,한국지엠청라주행시험장,89413,상행
506,165000071,4,홈씨씨인천점,89188,상행
506,165000071,5,태양공단,42147,상행
506,165000071,6,모다아울렛,89190,상행
506,165000071,7,510번차고지,36145,상행
506,165000071,8,산업용품유통센터,36156,상행
506,165000071,9,산업용품유통센터39동,36157,상행
506,165000071,10,참좋은집,36160,상행
506,165000071,11,미래빌라,36088,상행
506,165000071,12,풍림아파트,36122,상행
506,165000071,13,서흥초등학교,36071,상행
506,165000071,14,현대동부시장,36041,상행
506,165000071,15,동구청소년수련관.달동네박물관,36026,상행
506,165000071,16,배다리삼거리,36007,상행
506,165000071,17,미림극장,36008,상행
506,165000071,18,동인천역북광장,36136,상행
506,165000071,19,송현시장.수도국산달동네박물관,36019,상행
506,165000071,20,GS25편의점,36142,상행
506,165000071,21,동부아파트,36052,상행
506,165000071,22,미륭아파트,36139,상행
506,165000071,23,화도진중학교,36066,상행
506,165000071,24,화수사거리,36104,상행
506,165000071,25,화수부두,36147,상행
506,165000071,26,HD현대인프라코어,36083,상행
506,165000071,27,HD현대인프라코어후문,36078,상행
506,165000071,28,만석부두,36079,상행
506,165000071,29,만석주공,36057,상행
506,165000071,30,새마을금고,36053,상행
506,165000071,31,영풍아파트,36040,상행
506,165000071,32,화도진공원.화도진도서관,36033,상행
506,165000071,33,화도고개,36027,상행
506,165000071,34,화평철교.화평동냉면거리,36016,상행
506,165000071,35,동인천역,35192,상행
506,165000071,36,배다리청과물시장,35184,상행
506,165000071,37,인천반도체고등학교,35183,상행
506,165000071,38,도원동행정복지센터,35180,상행
506,165000071,39,도원역(인천축구전용경기장),35176,상행
506,165000071,40,숭의목공예마을앞,37313,상행
506,165000071,41,미추홀구청,37304,상행
506,165000071,42,숭의초등학교입구,37287,상행
506,165000071,43,용현시장,37270,상행
506,165000071,44,독정이고개,37234,상행
506,165000071,45,아리마을쉼터,37551,상행
506,165000071,46,용현동상우빌라,37564,상행
506,165000071,47,명가빌라(회차),37553,상행
506,165000071,48,용현동상우빌라,37565,하행
506,165000071,49,아리마을쉼터,37552,하행
506,165000071,50,독정이고개,37238,하행
506,165000071,51,용현시장,37268,하행
506,165000071,52,숭의초등학교,37296,하행
506,165000071,53,미추홀구청,37307,하행
506,165000071,54,숭의목공예마을앞,37315,하행
506,165000071,55,도원역(인천축구전용경기장),37549,하행
506,165000071,56,도원고개(도원역),36001,하행
506,165000071,57,도원동행정복지센터,36128,하행
506,165000071,58,인천반도체고등학교,36002,하행
506,165000071,59,배다리,35186,하행
506,165000071,60,동인천역,35191,하행
506,165000071,61,화평철교.화평동냉면거리,36014,하행
506,165000071,62,화도고개,36028,하행
506,165000071,63,화도진공원.화도진도서관,36035,하행
506,165000071,64,동구선거관리위원회,36110,하행
506,165000071,65,새마을금고,36189,하행
506,165000071,66,만석삼거리,36185,하행
506,165000071,67,만석동행정복지센터,36046,하행
506,165000071,68,만석초등학교,36056,하행
506,165000071,69,화수사거리,36072,하행
506,165000071,70,화도진중학교,36064,하행
506,165000071,71,미륭아파트,36138,하행
506,165000071,72,삼두2차아파트,36051,하행
506,165000071,73,솔빛주공2단지,36045,하행
506,165000071,74,솔빛마을,36034,하행
506,165000071,75,송현시장.수도국산달동네박물관,36025,하행
506,165000071,76,동인천역북광장,36137,하행
506,165000071,77,미림극장입구,36141,하행
506,165000071,78,배다리삼거리,36006,하행
506,165000071,79,삼익아파트.달동네박물관,36017,하행
506,165000071,80,현대시장,36043,하행
506,165000071,81,서흥초등학교,36117,하행
506,165000071,82,풍림아이원,36121,하행
506,165000071,83,미래빌라,36089,하행
506,165000071,84,참좋은집,36161,하행
506,165000071,85,산업용품유통센타39동,36099,하행
506,165000071,86,KG모빌리티인천서비스센터,36144,하행
506,165000071,87,한양화학,42523,하행
506,165000071,88,SK주유소,42956,하행
506,165000071,89,태양공단,42148,하행
506,165000071,90,한국지엠청라주행시험장,89412,하행
506,165000071,91,마니교통차고지,89496,하행
506,165000071,92,원진운수차고지,89003,하행
506,165000071,93,원창동차고지,89515,하행
569,165000116,1,태양주택,40936,상행
569,165000116,2,산곡여자중학교,40216,상행
569,165000116,3,산곡남초등학교,40227,상행
569,165000116,4,우성4차후문,40731,상행
569,165000116,5,우성4차,40185,상행
569,165000116,6,현대209동,40167,상행
569,165000116,7,현대아파트116동,40732,상행
569,165000116,8,현대121동,40137,상행
569,165000116,9,현대아파트105동,40735,상행
569,165000116,10,3단지관리사무소,40107,상행
569,165000116,11,현대아파트,40737,상행
569,165000116,12,백운역,40081,상행
569,165000116,13,현대310동(서중학교),40097,하행
569,165000116,14,3단지,40736,하행
569,165000116,15,현대아파트105동,40734,하행
569,165000116,16,현대아파트120동앞,40140,하행
569,165000116,17,현대아파트119동,40733,하행
569,165000116,18,현대207동,40168,하행
569,165000116,19,우성4차,40187,하행
569,165000116,20,우성4차후문,40730,하행
569,165000116,21,프리상뜨아파트,40230,하행
569,165000116,22,산곡여자중학교,40215,하행
569,165000116,23,태양주택,40204,하행
570,165000117,1,태양주택,40936,상행
570,165000117,2,산곡여자중학교,40216,상행
570,165000117,3,산곡남초등학교,40227,상행
570,165000117,4,우성4차후문,40731,상행
570,165000117,5,우성4차,40185,상행
570,165000117,6,현대209동,40167,상행
570,165000117,7,현대아파트116동,40732,상행
570,165000117,8,현대121동,40137,상행
570,165000117,9,현대102동,40146,상행
570,165000117,10,2001아울렛,40159,상행
570,165000117,11,부원중학교,40789,상행
570,165000117,12,부평역,40190,상행
570,165000117,13,부평역,40228,상행
570,165000117,14,부평시장,40265,상행
570,165000117,15,부평시장(한라비발디),40336,상행
570,165000117,16,부평시장(가구의거리),40295,상행
570,165000117,17,부평시장(한남프라자),40259,하행
570,165000117,18,부평역(CU편의점),40192,하행
570,165000117,19,부원중학교,40181,하행
570,165000117,20,2001아울렛,40154,하행
570,165000117,21,현대1단지관리사무소,40740,하행
570,165000117,22,현대아파트120동앞,40140,하행
570,165000117,23,현대아파트119동,40733,하행
570,165000117,24,현대207동,40168,하행
570,165000117,25,우성4차,40187,하행
570,165000117,26,우성4차후문,40730,하행
570,165000117,27,프리상뜨아파트,40230,하행
570,165000117,28,산곡여자중학교,40215,하행
570,165000117,29,태양주택,40204,하행
582,165000122,1,계산여고,41576,상행
582,165000122,2,초정마을,41254,상행
582,165000122,3,계산동아아파트,41231,상행
582,165000122,4,태산아파트,41193,상행
582,165000122,5,대동아파트,41172,상행
582,165000122,6,한진아파트,41355,상행
582,165000122,7,영음교회.효성해링턴플레이스,41422,상행
582,165000122,8,서운동,41356,상행
582,165000122,9,서운교,41115,상행
582,165000122,10,현대2차아파트,41112,상행
582,165000122,11,은영빌라,41089,상행
582,165000122,12,현광아파트,41071,상행
582,165000122,13,대성유니드아파트,40675,상행
582,165000122,14,갈산태화아파트,40664,상행
582,165000122,15,부평북초등학교,40656,상행
582,165000122,16,갈산사거리,40631,상행
582,165000122,17,갈산역,40602,상행
582,165000122,18,한국지엠기술교육원,40560,상행
582,165000122,19,삭은다리한국지엠,40524,상행
582,165000122,20,부평구청,40492,상행
582,165000122,21,부평경찰서,40468,상행
582,165000122,22,금호아파트,40441,상행
582,165000122,23,청천도서관,40427,상행
582,165000122,24,동광제일교회,40411,상행
582,165000122,25,혜성프라자,40393,상행
582,165000122,26,산곡교회,40383,상행
582,165000122,27,우성아파트,40341,상행
582,165000122,28,산곡동주안빌딩,40313,상행
582,165000122,29,동아아파트후문,40258,상행
582,165000122,30,부원여중·동아아파트,40208,상행
582,165000122,31,부원중학교,40789,상행
582,165000122,32,부평역,40190,상행
582,165000122,33,부평역,40226,상행
582,165000122,34,한남시티플라자,40253,하행
582,165000122,35,부평시장(가구의거리),40296,하행
582,165000122,36,부평시장(한라비발디),40328,하행
582,165000122,37,부평시장입구,40288,하행
582,165000122,38,부평시장,40264,하행
582,165000122,39,부평역(27번출구),40224,하행
582,165000122,40,부평역(CU편의점),40192,하행
582,165000122,41,부원중학교,40181,하행
582,165000122,42,부원여중·동아아파트,40202,하행
582,165000122,43,동아아파트후문,40257,하행
582,165000122,44,한국아파트,40792,하행
582,165000122,45,욱일아파트후문,40877,하행
582,165000122,46,대림아파트,40382,하행
582,165000122,47,혜성프라자,40395,하행
582,165000122,48,대진아파트,40415,하행
582,165000122,49,청천도서관,40426,하행
582,165000122,50,쌍용아파트정문,40439,하행
582,165000122,51,부평경찰서,40794,하행
582,165000122,52,부평구청역,40841,하행
582,165000122,53,삭은다리한국지엠,40525,하행
582,165000122,54,한국지엠기술교육원,40570,하행
582,165000122,55,갈산역,40601,하행
582,165000122,56,갈산사거리,40634,하행
582,165000122,57,부평북초등학교,40657,하행
582,165000122,58,갈산태화아파트,40667,하행
582,165000122,59,대성유니드아파트,40674,하행
582,165000122,60,현광아파트,41432,하행
582,165000122,61,현대2차아파트,41106,하행
582,165000122,62,서운교,41114,하행
582,165000122,63,태화한진아파트612동,41135,하행
582,165000122,64,계양체육관.대동아파트,41173,하행
582,165000122,65,서운동성당,41207,하행
582,165000122,66,계산여자고등학교,41224,하행
582,165000122,67,초정마을,41252,하행
582,165000122,68,학마을한진아파트정문,41293,하행
582,165000122,69,병방초등학교,41304,하행
582,165000122,70,병방초등학교(계양산전통시장),41299,하행
582,165000122,71,임학역,41292,하행
582,165000122,72,신대진중앙아파트,41274,하행
582,165000122,73,오조산공원,41249,하행
582,165000122,74,삼보아파트(계양구청),41205,하행
582,165000122,75,계산여고,41576,하행
584,165000124,1,원창동(종점),42184,상행
584,165000124,2,청소년수련관,42612,상행
584,165000124,3,실내게이트볼장(신현중학교),42204,상행
584,165000124,4,신현북초등학교,42210,상행
584,165000124,5,신현쇼핑,42220,상행
584,165000124,6,루원지웰시티푸르지오,42228,상행
584,165000124,7,가정(루원시티)역,89075,상행
584,165000124,8,루원시티2차리더스뷰아파트,89072,상행
584,165000124,9,대우하나아파트·2차리더스뷰106동,89074,상행
584,165000124,10,아나지고개,41001,상행
584,165000124,11,유승아파트(삼성홈타운아파트),41003,상행
584,165000124,12,북인천여자중학교,41007,상행
584,165000124,13,새말사거리,41013,상행
584,165000124,14,효성사거리,41631,상행
584,165000124,15,효성신사거리,41030,상행
584,165000124,16,효성농협,41039,상행
584,165000124,17,효성대신아파트,41042,상행
584,165000124,18,효성프라자,41055,상행
584,165000124,19,효성뉴서울아파트,41061,상행
584,165000124,20,효성뉴서울아파트204동,41368,상행
584,165000124,21,현대1차아파트정문,41367,상행
584,165000124,22,현대1차아파트,41365,상행
584,165000124,23,교대후문,41362,상행
584,165000124,24,동아아파트,41070,상행
584,165000124,25,계양여성회관,41404,상행
584,165000124,26,작전역1번출구,41095,상행
584,165000124,27,계양구의회,41124,상행
584,165000124,28,교대입구,41142,상행
584,165000124,29,경인교대.부평향교,41138,상행
584,165000124,30,해서초등학교,41168,상행
584,165000124,31,서해아파트,41181,상행
584,165000124,32,경신아파트,41223,상행
584,165000124,33,계양문화회관,41255,상행
584,165000124,34,예비군교육장,41273,상행
584,165000124,35,경인여대,41277,상행
584,165000124,36,계양산지구대,41281,상행
584,165000124,37,계양산성박물관,41286,상행
584,165000124,38,왕궁가든,41289,상행
584,165000124,39,한일아파트,41295,상행
584,165000124,40,계양산전통시장,41297,상행
584,165000124,41,병방사거리,41301,상행
584,165000124,42,병방초등학교,41302,상행
584,165000124,43,한진아파트후문,41300,상행
584,165000124,44,양촌중학교,41630,상행
584,165000124,45,하우스토리,41626,상행
584,165000124,46,풍림아파트,41374,상행
584,165000124,47,풍림아이원,41441,상행
584,165000124,48,부대앞,41321,상행
584,165000124,49,귤현동마을입구,41328,상행
584,165000124,50,귤현역,41331,상행
584,165000124,51,계양중학교,41341,상행
584,165000124,52,계양역,41357,상행
