시설명,시설유형,도로명 주소,lat,lon,행정구역
더샵퍼스트파크15단지경로당,경로당,인천광역시 연수구 컨벤시아대로252번길 30,37.38685099,126.6353902,연수구
아트윈푸르지오아파트경로당,경로당,인천광역시 연수구 인천타워대로 253-25,37.39285385,126.6316564,연수구
힐스테이트레이크송도경로당,경로당,인천광역시 연수구 아카데미로312번길 177,37.40176139,126.6204713,연수구
힐스테이트레이크송도2차아파트경로당,경로당,인천광역시 연수구 아카데미로 446,37.39806359,126.6201663,연수구
송도파크애비뉴시니어클럽,경로당,인천광역시 연수구 컨벤시아대로252번길 10,37.38584093,126.6368764,연수구
e편한세상송도아파트경로당,경로당,인천광역시 연수구 랜드마크로 113,37.41340107,126.6180101,연수구
더샵송도마리나베이아파트경로당,경로당,인천광역시 연수구 랜드마크로 160,37.41594701,126.6107449,연수구
송도오션파크베르디움경로당,경로당,인천광역시 연수구 랜드마크로 110,37.41618464,126.6148751,연수구
랜드마크시티센트럴더샵아파트경로당,경로당,인천광역시 연수구 랜드마크로 68,37.41498268,126.6184216,연수구
sk뷰아파트경로당,경로당,인천광역시 연수구 랜드마크로 19,37.41421284,126.6250441,연수구
백령도노인요양원,노인의료복지시설,인천광역시 옹진군 백령면 백령남로72번길 84-26,37.964288,124.7133267,옹진군
노인보금자리건강센터,노인의료복지시설,인천광역시 옹진군 영흥면 영흥로326번길 355,37.2647452,126.4669965,옹진군
북도 공립 요양원(요양),노인의료복지시설,인천광역시 옹진군 북도면 시도로 64,37.5322197,126.4306636,옹진군
자월 공립 요양원(요양),노인의료복지시설,인천광역시 옹진군 자월면 자월리 1416,37.2597864,126.2935123,옹진군
연평 공립 요양원(요양),노인의료복지시설,인천광역시 옹진군 연평면 연평로 164,37.6631088,125.7053189,옹진군
대청 공립 요양원(요양),노인의료복지시설,인천광역시 옹진군 대청면 대청리 561,37.8331233,124.6977211,옹진군
덕적 공립 요양원(요양),노인의료복지시설,인천광역시 옹진군 덕적면 덕적남로 784,37.2304188,126.124714,옹진군
노인보금자리건강센터(재가),재가노인복지시설,인천광역시 옹진군 영흥면 영흥로326번길 355,37.2647452,126.4669965,옹진군
북도 공립 요양원(주야간보호),재가노인복지시설,인천광역시 옹진군 북도면 시도로 64,37.5322197,126.4306636,옹진군
자월 공립 요양원(주야간보호),재가노인복지시설,인천광역시 옹진군 자월면 자월리 1416,37.2597864,126.2935123,옹진군
연평 공립 요양원(주야간보호),재가노인복지시설,인천광역시 옹진군 연평면 연평로 164,37.6631088,125.7053189,옹진군
대청 공립 요양원(주야간보호),재가노인복지시설,인천광역시 옹진군 대청면 대청리 561,37.8331233,124.6977211,옹진군
덕적 공립 요양원(주야간보호),재가노인복지시설,인천광역시 옹진군 덕적면 덕적남로 784,37.2304188,126.124714,옹진군
(인천)골드VIP요양원,노인요양시설,인천광역시 중구 참외전로 178(경동),37.4720095,126.6356331,중구
㈜행복노인복지센터 행복요양원,노인요양시설,인천광역시 중구 자유공원남로 13(송학동1가),37.4744386,126.6212824,중구
가족같은효성요양원,노인요양시설,인천광역시 중구 연안부두로55번길 5(항동7가),37.4534781,126.6003925,중구
국제공항요양원,노인요양시설,인천광역시 중구 운중로48번길 21-46(운남동),37.4898554,126.539624,중구
꿈꾸는요양원,노인요양시설,인천광역시 중구 연안부두로55번길 6(항동7가),37.4530655,126.6000974,중구
다우요양원,노인요양시설,인천광역시 중구 참외전로 52-6(전동),37.4792801,126.6256464,중구
다정노인요양원,노인요양시설,인천광역시 중구 개항로 72(경동),37.4717695,126.630343,중구
성모시니어요양원,노인요양시설,인천광역시 중구 제물량로 159(신생동),37.469903,126.6263204,중구
소망드림요양원,노인요양시설,"인천광역시 중구 신포로23번길 49, 3층 (중앙동3가)",37.4718697,126.6225265,중구
수요양원,노인요양시설,인천광역시 중구 큰우물로 16(용동),37.4733176,126.6319189,중구
영종국제도시믿음요양원,노인요양시설,"인천광역시 중구 영종대로 106, 3~4층(운서동)",37.4948625,126.4908947,중구
영종요양원,노인요양시설,인천광역시 중구 백운로185번길 10-16(운남동),37.5037123,126.5367058,중구
예봄요양원,노인요양시설,인천광역시 중구 우현로67번길 1-6(내동),37.4733903,126.629134,중구
예지요양원,노인요양시설,인천광역시 중구 개항로 82(경동),37.4716945,126.6318468,중구
우리들요양원,노인요양시설,인천광역시 중구 우현로90번길 1-6(인현동),37.4743758,126.6311771,중구
우리들효요양원,노인요양시설,"인천광역시 중구 인중로 178, 5~6층(사동)",37.4688734,126.6245853,중구
인천그린힐요양원,노인요양시설,인천광역시 중구 송학로19번길 7-7(송학동3가),37.4745233,126.6264067,중구
인천중구구립해송노인요양원,노인요양시설,인천광역시 중구 백운로 494(운북동),37.5157943,126.5103958,중구
정성요양원,노인요양시설,인천광역시 중구 개항로 73(경동),37.4719806,126.6306837,중구
중구요양원,노인요양시설,"인천광역시 중구 인중로 96, 3층(신흥동2가)",37.4656233,126.6326315,중구
중부요양원,노인요양시설,인천광역시 중구 자유공원로 37(내동),37.4750917,126.6269828,중구
축복요양원,노인요양시설,"인천광역시 중구 인중로 96, 4층(신흥동2가)",37.4656233,126.6326315,중구
한우리요양원,노인요양시설,"인천광역시 중구 신도시남로141번길 9, 7층 (운서동)",37.4937042,126.4890435,중구
늘단비요양원,노인요양공동생활가정,"인천광역시 중구 인항로 34, 403호(신흥동3가)",37.4571662,126.6341119,중구
섭리노인요양공동생활가정,노인요양공동생활가정,인천광역시 중구 동화마을길 31(송월동3가),37.4782283,126.6205,중구
중구재가노인지원서비스센터,재가노인복지시설,"인천광역시 중구 우현로 3, 401호(사동)",37.47113,126.6263,중구
중부노인주야간보호센터,재가노인복지시설,인천광역시 중구 자유공원로 37(내동),37.47529,126.6269,중구
수노인복지센터,재가노인복지시설,인천광역시 중구 큰우물로 16(용동),37.47354,126.6319,중구
편안한노인복지센터,재가노인복지시설,"인천광역시 중구 우현로39번길 14-1, 2층(신포동)",37.47107,126.6264,중구
자유데이케어통합센터,재가노인복지시설,"인천광역시 중구 우현로83번길 6, 5층(인현동)",37.47468,126.6302,중구
희망나무노인주야간보호센터,재가노인복지시설,인천광역시 중구 논골길 49(운북동),37.51303,126.5377,중구
축복재가노인복지센터,재가노인복지시설,인천광역시 중구 도원로 39(도원동),37.4681,126.6376,중구
인천중구구립치매전담형,재가노인복지시설,"인천광역시 중구 참외전로72번길 21, 4층(전동)",37.47722,126.6289,중구
주간보호센터(건강마실터),재가노인복지시설,인천광역시 중구 참외전로72번길 21 중구보건소 4층,37.47721488,126.6291036,중구
조이노인복지센터,재가노인복지시설,인천광역시 중구 서해대로494번길 14-9(도원동),37.46934,126.6383,중구
행복한노인요양센터,재가노인복지시설,인천광역시 중구 참외전로 47(송월동1가),37.47988,126.6254,중구
큰소망주간보호센터,재가노인복지시설,"인천광역시 중구 운중로48번길 65, 2층(운남동)",37.48756,126.5378,중구
효당노인복지센터 ,재가노인복지시설,"인천광역시 중구 서해대로454번길 11-24, 1층 (선화동)",37.46645,126.6367,중구
동행재가노인복지센터,재가노인복지시설,인천광역시 중구 신포로23번길 83(중앙동1가),37.47331,126.6209,중구
꿈꾸는노인복지센터,재가노인복지시설,인천광역시 중구 연안부두로55번길 6(항동7가),37.45318,126.6001,중구
365효재가복지센터2호점,재가노인복지시설,"인천광역시 중구 인중로 290, A동 506호(선린동)",37.47115,126.6257,중구
장수메디케어,재가노인복지시설,"인천광역시 중구 화랑목로 70-4, 101호(운서동)",37.49829,126.4996,중구
연세방문요양센터,재가노인복지시설,인천광역시 중구 하늘중앙로225번길 23(중산동),37.48732,126.56,중구
신포주야간보호센터,재가노인복지시설,인천광역시 중구 제물량로 173(사동),37.47004,126.6246,중구
노블레스인지재활학교,재가노인복지시설,"인천광역시 중구 개항로 72, 1층(경동)",37.47187,126.6303,중구
부모사랑방문요양센터,재가노인복지시설,"인천광역시 중구 영종대로 881, 15층(중산동)",37.48544,126.5614,중구
영종스마일주간보호센터,재가노인복지시설,"인천광역시 중구 흰바위로 262, 4층(운남동)",37.48697,126.4967,중구
A+참사랑재가방문요양센터,재가노인복지시설,"인천광역시 중구 참외전로 4, 2층(송월동1가)",37.47926678,126.6203718,중구
오렌지재가복지센터,재가노인복지시설,"인천광역시 중구 남북로6번길 52, 1층(남북동)",37.44364822,126.4106551,중구
국제공항방문요양센터,재가노인복지시설,인천광역시 중구 운중로48번길 21-46(운남동),37.48993836,126.5396318,중구
편안한복지용구,재가노인복지시설,인천광역시 중구 우현로39번길 14-1(신포동),37.47095667,126.6263351,중구
한사랑재가복지센터,재가노인복지시설,인천광역시 중구 영종대로 881(중산동),37.48523991,126.5613419,중구
희망나무노인복지센터,재가노인복지시설,"인천광역시 중구 흰바위로 248, 8층(운남동)",37.47910227,126.5031324,중구
효원재가복지센터,재가노인복지시설,"인천광역시 중구 제물량로 66, 1층(신흥동3가)",37.46609707,126.6354106,중구
영종노인주야간보호센터,재가노인복지시설,인천광역시 중구 백운로 103(중산동),37.50104575,126.5453078,중구
영종재활주야간보호센터,재가노인복지시설,"인천광역시 중구 신도시남로141번길 5-8, 4층 (운서동)",37.4934352,126.4895032,중구
㈜롱라이프그린케어 영종노인복지센터,재가장기요양기관,인천광역시 중구 백운로186번길 39(운북동),37.50467118,126.5409207,중구
365효노인재가복지센터,재가장기요양기관,"인천광역시 중구 제물량로 94, 1층(신흥동1가)",37.46502732,126.6348584,중구
가온누리복지센터,재가장기요양기관,"인천광역시 중구 영종대로 84, 210호(운서동)",37.49213483,126.4905783,중구
굿모닝재가노인복지센터,재가장기요양기관,인천광역시 중구 답동로30번길 15(경동),37.46877876,126.6343153,중구
나비섬노인복지센터,재가장기요양기관,"인천광역시 중구 제물량로 135, 1층(답동)",37.46666329,126.6306117,중구
다온재활복지요양센터,재가장기요양기관,"인천광역시 중구 답동로 27, 2층(경동)",37.46855025,126.6332567,중구
동인천방문요양센터,재가장기요양기관,인천광역시 중구 우현로72번길 25-2(용동),37.47005429,126.6331841,중구
보듬복지용구,재가장기요양기관,인천광역시 중구 영종대로 106(운서동),37.4920662,126.4929659,중구
효노인복지센터,재가장기요양기관,인천광역시 중구 도원로14번길 1~2층(선화동),37.46307339,126.6388959,중구
송월동노인복지센터,재가장기요양기관,"인천광역시 중구 참외전로13번길 2, 송월아파트 상가동 103호, 105호(송월동1가)",37.47724696,126.6232385,중구
신화노인복지센터,재가장기요양기관,인천광역시 중구 서해대로454번길 11-24(선화동),37.46628153,126.6365603,중구
연세노인복지센터,재가장기요양기관,"인천광역시 중구 샛골로 59, 2층(도원동)",37.46815113,126.6416472,중구
영종장수노인주야간보호센터,재가장기요양기관,인천광역시 중구 백운로228번길 20(운북동),37.50688477,126.5314981,중구
영종도재가센터,재가장기요양기관,인천광역시 중구 백운로228번길 20(운북동),37.50688477,126.5314981,중구
인주노인복지센터,재가장기요양기관,인천광역시 중구 도원로10번길 27(도원동),37.46615864,126.6376251,중구
인천어르신재가요양센터,재가장기요양기관,인천광역시 중구 자유공원로27번길 6-8(내동),37.47496141,126.6274715,중구
인천중부노인주야간보호센터,재가장기요양기관,"인천광역시 중구 제물량로 122, 4층(답동)",37.4692544,126.6302776,중구
종로의료기,재가장기요양기관,"인천광역시 중구 개항로 81-1, 1층(경동)",37.4720076,126.6314935,중구
중부주야간보호센터,재가장기요양기관,"인천광역시 중구 우현로 34, 3층(답동)",37.54829265,126.8418345,중구
큰사랑재가장기요양센터,재가장기요양기관,"인천광역시 중구 흰바위로 244, 601호(운남동)",37.47934905,126.5026979,중구
큰사랑주야간복지센터,재가장기요양기관,인천광역시 중구 운남동로 38-28(운남동),37.49071027,126.5357496,중구
하늘사랑노인복지센터,재가장기요양기관,인천광역시 중구 홍예문로68번길 4-5(전동),37.4756711,126.627289,중구
하이원복지센터,재가장기요양기관,"인천광역시 중구 인중로 178, 704호(사동)",37.46884519,126.6245197,중구
해피실버케어,재가장기요양기관,"인천광역시 중구 참외전로 88-10, B동 B01호(전동)",37.47787013,126.6288881,중구
중앙재가장기요양기관,재가장기요양기관,인천광역시 중구 참외전로 53-1(송월동1가),37.47787013,126.6288881,중구
중부노인복지지원센터,재가장기요양기관,인천광역시 중구 도원로 33 (도원동),37.46749777,126.6373295,중구
중구노인복지관,노인복지관,인천광역시 중구 제물량로80번길 3-24,37.4678338,126.6338794,중구
인천광역시 대한노인회 중구지회 부설 노인대학,노인교실,인천광역시 중구 제물량로80번길 3-24,37.4678338,126.6338794,중구
송월교회 부설 노인대학,노인교실,인천광역시 중구 동화마을길 65,37.4775886,126.6221474,중구
내리교회 부설 노인대학,노인교실,인천광역시 중구 우현로67번길 3-1,37.4737866,126.6287615,중구
중구노인인력개발센터,노인인력개발센터,인천광역시 중구 우현로20번길 43(답동 63-1),37.46822661,126.6286685,중구
중앙동 경로당,경로당,인천광역시 중구 제물량로 232번안길 19,37.47308,126.6207,중구
신포동 경로당,경로당,인천광역시 중구 우현로20번길 43,37.46824,126.6287,중구
신생삼성아파트 경로당,경로당,인천광역시 중구 인중로 111,37.46542,126.6297,중구
신포시장 경로당,경로당,인천광역시 중구 우현로49번길 11-5,37.47146,126.6278,중구
답동맨션 경로당,경로당,인천광역시 중구 제물량로 132-3,37.47,126.6299,중구
연안동 경로당,경로당,인천광역시 중구 축항대로86번길 47 (라이프아파트),37.45186,126.606,중구
신흥동 경로당,경로당,인천광역시 중구 답동로 4-2,37.46933,126.6306,중구
신선동 경로당,경로당,인천광역시 중구 인중로50번길 28-1,37.46486,126.6387,중구
신흥아이파크아파트 경로당,경로당,인천광역시 중구 인항로 30,37.4564,126.6334,중구
항운 경로당,경로당,"인천광역시 중구 서해대로 220, 102호",37.44693,126.6247,중구
풍림아파트 경로당,경로당,인천광역시 중구 인중로 109,37.4651,126.6313,중구
한별아파트 경로당,경로당,인천광역시 중구 인중로63번길 28,37.4634,126.6346,중구
삼익아파트 경로당,경로당,인천광역시 중구 인중로 97,37.46481,126.6328,중구
신흥대림아파트 경로당,경로당,인천광역시 중구 인중로 114,37.46664,126.6305,중구
경남아너스빌 경로당,경로당,인천광역시 중구 서해대로 439,37.46632,126.6329,중구
도원동 경로당,경로당,인천광역시 중구 도원서길 56,37.46811,126.6369,중구
복사골 경로당,경로당,인천광역시 중구 도산로 21,37.46745,126.6385,중구
뉴월드아파트 경로당,경로당,인천광역시 중구 도원로26번길 33-8,37.46533,126.639,중구
율목동 경로당,경로당,인천광역시 중구 서해대로 497번길 9,37.47023,126.636,중구
내경동 경로당,경로당,인천광역시 중구 우현로62번길 38-15,37.47199,126.631,중구
인현전동 경로당,경로당,인천광역시 중구 홍예문로 79,37.47647,126.6281,중구
인현 경로당,경로당,인천광역시 중구 참외전로155,37.47358,126.6342,중구
북성동 경로당,경로당,인천광역시 중구 차이나타운로44번길 8-7,37.47603,126.619,중구
월미 경로당,경로당,인천광역시 중구 반달로6번길 8,37.47583,126.6004,중구
라이온스 경로당,경로당,인천광역시 중구 월미로 48,37.47807,126.6147,중구
북성12통 경로당,경로당,인천광역시 중구 제물량로335번길 39,37.48165,126.6187,중구
송월동 경로당,경로당,인천광역시 중구 참외전로37번길 5,37.47997,126.6242,중구
송월아파트 경로당,경로당,인천광역시 중구 참외전로 13,37.48024,126.6222,중구
남경포브아파트 경로당,경로당,인천광역시 중구 제물량로 317,37.47962,126.6195,중구
동화마을 경로당,경로당,인천광역시 중구 동화마을길 21-60,37.47869,126.6202,중구
영종동 경로당,경로당,인천광역시 중구 운중로 13-35,37.49452,126.5363,중구
전소 경로당,경로당,인천광역시 중구 운중로48번길 66-31 하늘운빌리지A동101호,37.48753,126.5356,중구
금산 경로당,경로당,인천광역시 중구 백운로228번길 77,37.50984,126.5264,중구
장촌 경로당,경로당,인천광역시 중구 백운로 494,37.5158,126.5104,중구
중촌 경로당,경로당,인천광역시 중구 운중로107번길 32-1,37.49678,126.5453,중구
석화 경로당,경로당,인천광역시 중구 백운로 5-10,37.49914,126.5556,중구
백운 경로당,경로당,인천광역시 중구 운중로 14번길 29,37.492,126.5374,중구
논골 경로당,경로당,인천광역시 중구 백운로 228번길 197,37.51694,126.5347,중구
운남9통 경로당,경로당,인천광역시 중구 운남로 261,37.50002,126.5374,중구
중산7통 경로당,경로당,인천광역시 중구 마장포로 65-1,37.51031,126.5465,중구
영종자이아파트 경로당,경로당,인천광역시 중구 운남서로 7,37.48901,126.5304,중구
미단 경로당,경로당,인천광역시 중구 미단희망로 25,37.52869,126.5013,중구
e편한세상영종1차아파트 경로당,경로당,인천광역시 중구 숲쟁이로 12,37.47775,126.5138,중구
운서역푸르지오더스카이 경로당,경로당,인천광역시 중구 흰바위로 277,37.4791,126.5065,중구
영종7단지아파트 경로당,경로당,인천광역시 중구 은하수로 465,37.48496,126.5511,중구
영종우미린2단지아파트 경로당,경로당,인천광역시 중구 하늘달빛로 113,37.48673,126.5544,중구
영종우미린1차아파트 경로당,경로당,인천광역시 중구 은하수로 351,37.49282,126.5564,중구
영종한양수자인아파트 경로당,경로당,인천광역시 중구 은하수로 377,37.49093,126.554,중구
영종신명스카이뷰아파트 경로당,경로당,인천광역시 중구 하늘달빛로 95,37.48574,126.5569,중구
영종동보노빌리티아파트 경로당,경로당,인천광역시 중구 하늘달빛로 65,37.48444,126.5591,중구
스카이시티자이아파트 경로당,경로당,인천광역시 중구 하늘별빛로 111,37.49118,126.5589,중구
영종센트럴푸르지오자이아파트 경로당,경로당,인천광역시 중구 은하수로 412,37.48966,126.5487,중구
동원로얄듀크마리나포레아파트 경로당,경로당,인천광역시 중구 하늘중앙로 272,37.49289,126.5615,중구
이편한세상센텀베뉴아파트 경로당,경로당,인천광역시 중구 하늘달빛로 139,37.48703,126.5568,중구
영종한라비발디아파트 경로당,경로당,인천광역시 중구 하늘별빛로 86,37.49198,126.5637,중구
영종힐스테이트아파트 경로당,경로당,인천광역시 중구 하늘별빛로 66,37.49061,126.5657,중구
한신더휴스카이파크 경로당,경로당,인천광역시 중구 은하수로 229,37.50091,126.5634,중구
화성파크드림 경로당,경로당,인천광역시 중구 하늘별빛로 112,37.49275,126.5609,중구
영종LH49단지아파트 경로당,경로당,인천광역시 중구 두미포로 140,37.49464,126.5708,중구
영종오션하임아파트 경로당,경로당,인천광역시 중구 두미포로 112,37.49319,126.5678,중구
금호아파트 경로당,경로당,인천광역시 중구 신도시남로 15,37.49441,126.4864,중구
주공7단지아파트 경로당,경로당,인천광역시 중구 신도시북로 18,37.49625,126.486,중구
영종풍림아이원(2-1블럭) 경로당,경로당,인천광역시 중구 영종대로27번길 40,37.49599,126.4832,중구
영종풍림아이원1차8단지 경로당,경로당,인천광역시 중구 흰바위로 15,37.49322,126.4863,중구
영종풍림6-1 경로당,경로당,인천광역시 중구 신도시북로 44,37.49966,126.4862,중구
금호베스트빌2단지 경로당,경로당,인천광역시 중구 흰바위로 14,37.49116,126.4865,중구
영종풍림2차 경로당,경로당,인천광역시 중구 신도시북로43번길12,37.50001,126.4846,중구
영종주공10단지 경로당,경로당,인천광역시 중구 흰바위로 34,37.49128,126.4889,중구
영종풍림3-1-1 경로당,경로당,인천광역시 중구 신도시북로43번길 11,37.49872,126.4841,중구
영종창보5단지 경로당,경로당,인천광역시 중구 영종대로27번길9 ,37.4956,126.4805,중구
동원베네스트영종타운하우스 경로당,경로당,인천광역시 중구 신도시북로43번길27,37.49945,126.4822,중구
공항신도시 경로당,경로당,인천광역시 중구 신도시북로140번길 7,37.49668,126.4899,중구
영종금호어울림1차 경로당,경로당,인천광역시 중구 운서4로 18,37.48138,126.5087,중구
영종1단지LH아파트 경로당,경로당,인천광역시 중구 영종대로278번길 50,37.48455,126.4999,중구
넙듸 경로당,경로당,인천광역시 중구 운서2로안길 19,37.48561,126.5094,중구
영종LH2단지아파트 경로당,경로당,인천광역시 중구 영종대로252번길 12,37.4883,126.5021,중구
삼안해피하우징 경로당,경로당,인천광역시 중구 신도시남로 66,37.48923,126.4862,중구
금호어울림2차아파트 경로당,경로당,인천광역시 중구 영종대로327번길 12,37.48237,126.509,중구
운서SK뷰스카이시티 경로당,경로당,인천광역시 중구 흰바위로 203,37.48263,126.5011,중구
운서역반도유보라퍼스티지 경로당,경로당,인천광역시 중구 영종대로196번길 15-25,37.48897,126.4989,중구
남북 경로당,경로당,인천광역시 중구 남북로87번길 13-12,37.44865,126.411,중구
덕교 경로당,경로당,인천광역시 중구 용유로21번길 43,37.42945,126.4237,중구
왕산 경로당,경로당,인천광역시 중구 왕산로38번길 15,37.46148,126.3699,중구
용마 경로당,경로당,인천광역시 중구 마시란로160,37.43578,126.4144,중구
늘목마을 경로당,경로당,인천광역시 중구 늘목로59번길 14,37.4543,126.3935,중구
을왕2통 경로당,경로당,"인천광역시 중구 을왕로13번길17, 2층",37.44513,126.373,중구
신설마을 경로당,경로당,인천광역시 중구 마시란로 376-31,37.44735,126.3961,중구
을왕4통 경로당,경로당,인천광역시 중구 선녀바위로 70,37.43944,126.3793,중구
큰무리 경로당,경로당,인천광역시 중구 큰무리로7번길 32,37.40132,126.4125,중구
소무의 경로당,경로당,인천광역시 중구 소무의로 23-1,37.3732,126.4429,중구
광명 경로당,경로당,인천광역시 중구 대무의로 491,37.3756,126.4334,중구
포내 경로당,경로당,인천광역시 중구 하나개로 7-10,37.38742,126.425,중구
노인인력개발센터,노인일자리지원기관,"인천광역시 계양구 장제로 799, 5층(계산동)",37.5392916,126.7342156,계양구
계양시니어클럽,노인일자리지원기관,"인천광역시 계양구 계양산로102번길 5, 사회복지회관 2층",37.5473552,126.7271556,계양구
계양구 노인복지관,노인여가복지시설,인천광역시 계양구 효서로341번길 11 (작전동 926-6),37.5288449,126.7347335,계양구
효성노인문화센터,노인여가복지시설,인천광역시 계양구 봉오대로 516(효성동 177-4),37.5295736,126.7061432,계양구
계산노인문화센터,노인여가복지시설,인천광역시 계양구 경명대로 980 (계산동 885-24),37.5436027,126.7154153,계양구
동양노인문화센터,노인여가복지시설,인천광역시 계양구 동양로 74-29(동양동 387-3),37.5570056,126.7533509,계양구
효성영광노인대학,노인여가복지시설,인천광역시 계양구 봉오대로 543번길 4 (효성동 147-3),37.530963,126.7092018,계양구
작전평생대학,노인여가복지시설,인천광역시 계양구 주부토로 368(작전동 177),37.5271869,126.7301728,계양구
대한노인회계양구 지회노인대학,노인여가복지시설,인천광역시 계양구 효서로341번길 11 (작전동 926-6),37.5288449,126.7347335,계양구
샛별대학,노인여가복지시설,인천광역시 계양구 안남로490번길 11 (효성동 271-9),37.5271558,126.7122996,계양구
노인행복지원센터,노인여가복지시설,인천광역시 계양구 황어로134번길 28 (장기동 152-5),37.5774819,126.736672,계양구
비전시니어대학,노인여가복지시설,인천광역시 계양구 봉오대로 581(효성동 15-5),37.5309767,126.7132947,계양구
나솔채양로원,노인주거복지시설,인천광역시 계양구 솔고개길 19(박촌동 200-4),37.5527602,126.7503067,계양구
노틀담사랑터,노인주거복지시설,인천광역시 계양구 장제로920번길 27(병방동 158-3),37.5469763,126.7440593,계양구
계양노인전문요양원,노인의료복지시설,인천광역시 계양구 아나지로 517,37.5264246,126.7498825,계양구
참사랑소망의집,노인의료복지시설,인천광역시 계양구 마장로 559번길 10,37.5282906,126.704095,계양구
우리복지요양원계양,노인의료복지시설,"인천광역시 계양구 오조산로 57번길 11-1, 5, 8~10층",37.5357363,126.7372876,계양구
아름다운요양원,노인의료복지시설,"인천광역시 계양구 장제로755번길 32, 2층 ",37.5357502,126.7306194,계양구
삼성요양원,노인의료복지시설,"인천광역시 계양구 주부토로 525, 4층",37.5409094,126.7280453,계양구
계양다사랑요양원,노인의료복지시설,"인천광역시 계양구 계산로 148, 4층",37.5369378,126.7286242,계양구
하나미엘요양원,노인의료복지시설,"인천광역시 계양구 경명대로1157,3,4,5,6층",37.5432218,126.7357393,계양구
푸른성노인요양원,노인의료복지시설,"인천광역시 계양구 안남로 480, 1층",37.5258966,126.7110674,계양구
제1푸른성 노인요양원,노인의료복지시설,"인천광역시 계양구 안남로 480, 4층",37.5258966,126.7110674,계양구
샛별요양원,노인의료복지시설,"인천광역시 계양구 장제로 708, 412호",37.5310117,126.7342544,계양구
사랑요양원,노인의료복지시설,"인천광역시 계양구 오조산공원로 22, 6층",37.539633,126.7372906,계양구
백악관실버타운,노인의료복지시설,"인천광역시 계양구 계양문화로 54, 8~9층",37.5354045,126.7368343,계양구
인천고운빛요양원,노인의료복지시설,"인천광역시 계양구 도두리로 25, 4층",37.5341625,126.7371207,계양구
예지요양원,노인의료복지시설,"인천광역시 계양구 계산새로 85, 501호",37.5382234,126.7375526,계양구
빅토리아요양원,노인의료복지시설,"인천광역시 계양구 계산새로 71, D동 801호 (계산동, 하이베라스)",37.5385997,126.7361076,계양구
노인요양시설 한결,노인의료복지시설,"인천광역시 계양구 장제로927번길 4, 1~5층",37.5494884,126.7413229,계양구
더사랑요양원,노인의료복지시설,"인천광역시 계양구 오조산로57번길 11, 3층 (계산동)",37.535919,126.7373026,계양구
새봄요양원,노인의료복지시설,"인천광역시 계양구 오조산로 91, 301호",37.5390437,126.7386133,계양구
가은요양원,노인의료복지시설,"인천광역시 계양구 장제로 708, 801호",37.5310117,126.7342544,계양구
계양 사랑마루,노인의료복지시설,"인천광역시 계양구 계양문화로 15, 2~5층",37.5321695,126.7359041,계양구
새한림요양원,노인의료복지시설,"인천광역시 계양구 장제로 718, 402호",37.531818,126.7343021,계양구
행복여정요양원,노인의료복지시설,"인천광역시 계양구 오조산로57번길 11,7층",37.535919,126.7373026,계양구
현대노인전문요양원,노인의료복지시설,"인천광역시 계양구 효서로 3820, 401호",37.5275166,126.7222979,계양구
희망요양원,노인의료복지시설,"인천광역시 계양구 길마로 33, 3층,4층",37.5340948,126.7093079,계양구
은평요양원,노인의료복지시설,"인천광역시 계양구 봉오대로 677번길 29, 4층 (작전동 854-18)",37.5334233,126.7240345,계양구
간호사랑요양원,노인의료복지시설,"인천광역시 계양구 효서로 230, 601호",37.5276109,126.7216416,계양구
홍시요양원,노인의료복지시설,"인천광역시 계양구 효서로 230, 401호",37.5276109,126.7216416,계양구
포근한요양원,노인의료복지시설,인천광역시 계양구 선주로34번길 3,37.5801402,126.7449395,계양구
미래요양원,노인의료복지시설,"인천광역시 계양구 오조산로57번길 7-1, 301호",37.5356001,126.7378444,계양구
우리누리요양원,노인의료복지시설,"인천광역시 계양구 장제로 732, 5층",37.5331615,126.7343004,계양구
영산요양원,노인의료복지시설,인천광역시 계양구 장제로946번길 7 (병방동),37.5497026,126.7435954,계양구
아름드리요양원,노인의료복지시설,"인천광역시 계양구 경명대로 1023, 2층",37.5439432,126.7205421,계양구
고래요양원,노인의료복지시설,"인천광역시 계양구 계양산로 216번길 3, 4~6층 ",37.5471406,126.7397842,계양구
효성사랑요양원,노인의료복지시설,"인천광역시 계양구 안남로 548,4층",37.5319245,126.7111762,계양구
사랑마을요양원,노인의료복지시설,"인천광역시 계양구 주부토로541, 3층 304호",37.5425617,126.7280742,계양구
진 요양원,노인의료복지시설,"인천광역시 계양구 오조산로 53, 801호, 902호(계산동 1080-2) ",37.5355728,126.7382605,계양구
계양예닮요양원,노인의료복지시설,"인천광역시 계양구 계양대로214, 6층",37.5430462,126.7230431,계양구
美 요양원,노인의료복지시설,"인천광역시 계양구 장제로672, 5층",37.5277791,126.7338072,계양구
참노인요양원,노인의료복지시설,"인천광역시 계양구 계산새로 87번길 15, 3층",37.5395085,126.7376864,계양구
늘푸른요양원,노인의료복지시설,"인천광역시 계양구 효서로 71, 3층",37.5279499,126.7035615,계양구
나들이요양원,노인의료복지시설,인천광역시 계양구 (작전동 910번지 9호),37.5315441,126.737904,계양구
고은요양원,노인의료복지시설,"인천광역시 계양구 효서로 230, 501호",37.5276109,126.7216416,계양구
