,식당명,행정구역,도로명 주소,lat,lon,식당 설명,영업 시간,top_category,sub_category
276,카페109하우스,강화군,인천광역시 강화군 해안서로 540,37.67957804,126.3997707,"카페 109하우스는 강화도 건평항 인근에 있는 디저트 카페로 강화도에서 온종일 물이 빠지지 않는 노을 뷰 맛집이다. 매장 앞에 넓은 주차장이 있어 차량 방문이 편리하다. 1층은 메인 카페 및 야외 좌석, 게임장이고 2층은 스튜디오 109 (촬영 대여카페), 테마 카페 & 북카페, 파고라 & 대형 야외 좌석이다. 3층은 전망 루프 탑, 포토 존 및 유리상자 박승화의 오픈스튜디오가 있다. 대표 메뉴는 천연 꿀 케이크, 고르곤졸라 피자, 109 라떼, 치즈 오븐 스파게티, 마스카포네 치즈 스테이크 피자. 와플, 허니브레드이다. 이외에 화덕피자, 세트메뉴, 100% 천연 꿀, 에이드, 음료, 커피, 라테, 차 등 다양한 메뉴가 있다. 카페109하우스는 반려견동반 실내입장이 가능하다. 카페 인근에 천상병 귀천공원, 건평항, 외포항 등이 있어 연계 관광을 할 수 있다.<br>※ 반려동물 동반 가능",매일 11:00 ~ 22:00,양식,피자
277,브런치빈,연수구,인천광역시 연수구 해돋이로151번길 4,37.39406837,126.64602,"브런치빈 송도점은 인천광역시 연수구 송도동, 센트럴파크 인근 인피니티 타워 8층에 있는 브런치 전문점이다. 서울과 수도권 곳곳에 많은 가맹점을 두고 있으며 최고급 호텔 못지않은 실내 인테리어가 인상적이다. 2인석, 4인석, 단체석까지 좌석을 고르게 배치해서 가벼운 식사나 모임 장소로도 인기가 많다. 대표메뉴는 미트 러버 플래터인데 소시지, 베이컨, 프렌치토스트 등 여러 가지 음식을 함께 맛볼 수 있는 장점이 있다. 이외에 파스타, 샐러드, 파니니 등 다양한 메뉴가 있다.",09:00~24:00 (브레이크타임 15:00~16:30 / 라스트오더 20:00),양식,면
278,토크라피,강화군,인천광역시 강화군 화도면 해안남로1691번길 43-12,37.59288603,126.4376447,"토크라피는 인천광역시 강화군 화도면에 위치한 곳으로 오션뷰와 넓은 야외 테라스를 갖춘 감성 카페이다. 주차 공간이 넓어 방문객들이 편리하게 이용할 수 있다. 대표 메뉴로는 아메리카노와 쑥라떼가 있으며, 특히 쑥라떼는 고소한 쑥향이 진하게 느껴져 인기 있다. 또한, 수제 크로크무슈는 치즈와 속 재료의 조화로 많은 사랑을 받고 있다. 토크라피는 동막해수욕장에서 차로 4분 거리에 위치해 있어 드라이브 코스 중간에 들르기 좋으며, 바다를 한눈에 담을 수 있는 오션뷰와 넓은 테라스를 갖추고 있어 힐링을 원하는 이들에게 추천할 만한 장소이다.",10:00~21:00,디저트,카페/빵
279,왕자정묵밥,강화군,인천광역시 강화군 강화읍 북문길 55,37.75166278,126.4840666,왕자정묵밥은 인천광역시 강화군 강화읍에 자리한 묵 요리 전문점이다. 고려궁지를 한눈에 볼 수 있는 위치라 사계절 내내 경관이 좋지만 특히 봄에는 벚꽃이 만개해 황홀함을 더해준다. 전체 수용인원은 130명 정도로 모두 온돌식 좌석이다. 대표 메뉴는 묵밥이다. 피자팬에 담겨 나오는 도토리 전은 다른 곳에서는 맛볼 수 없는 별미이며 도토리무침 또한 맛있다.,10:00~21:00 (마지막 주문 20:00),양식,피자
280,뜰안에정원,강화군,인천광역시 강화군 삼산면 삼산남로 827,37.68548979,126.317142,"뜰안에 정원은 강화군 석모도 보문사 입구에 있다. 매장 앞에 주차장이 있어 차량으로 방문 시 편리하다. 이곳은 한정식 코스요리와 간장게장, 꽃게탕 전문음식점이다. 건물 외관은 이색적인 유럽풍 건물로 내부에 정원이 돋보이는 한정식집이다. 1층은 카운터와 식사를 하는 장소로 좌석이 있고 2층에는 커피를 마시며 휴식할 수 있는 공간이 있다.",- 10:30~20:00<br>- 마지막 주문 19:00,한식,밥류
281,2번창고,강화군,인천광역시 강화군 불은면 강화동로 680,37.69520538,126.4783048,"2번창고는 강화도 불은면 강화동길 불은면사무소 인근에 있다. 매장 앞에 주차장이 있어 차량으로 방문하기 편리하다. 이곳은 숲속에 둘러싸인 단층 단독 건물의 브런치 카페다. 매장은 원목과 벽돌로 마감하고 유럽 감성의 인테리어가 되어있다. 입구 좌측에 창가 테이블 2개와 10인 단체석이 있고 안쪽에 4인석 테이블 3개가 있다. 입구 우측에도 4인 테이블 3개가 있다. 카페 안은 테이블 간격이 넓어 여유 있는 식사하기에 좋다. 카페 인근에 광성보, 덕정산, 노적산 등이 있어 연계 관광을 할 수 있다.",- 10:00~22:00<br>- 마지막 주문 20:30,디저트,카페/빵
282,포청천부,남동구,인천광역시 남동구 소래로 644-1,37.44716375,126.7335523,윤기가 자르르 흐르는 먹음직스러움과 푸짐한 양의 포청천부에는 차별화된 비법이 숨어있다. 그것은 바로 인삼을 비롯한 여러가지 한약재를 식재료로 사용하는 것! 남녀노소 할것 없이 즐기는 쟁반자장이 보양식으로 변모했으니 그 풍부한 맛은 손님들의 머릿속에 깊이 각인된다.<br>,09:00 ~ 21:00,기타,기타
283,한우야,서구,인천광역시 서구 원적로124번길 1 (가좌동),37.49685712,126.6850858,"한우야는 고품질의 한우 부위별 메뉴와 한돈 돼지고기 요리를 다양하게 제공하는 곳이다. 새우살, 살치살, 갈비살 등 소고기 메뉴가 특히 인기가 높으며, 양념갈비살과 김치찌개도 별미이다. 육회와 육사시미는 신선한 고소함으로 인기가 좋다. 주차공간이 넓어 가족모임이나 단체모임 장소로 적합하다.",10:00~22:00,일식,생선
284,벨팡,강화군,인천광역시 강화군 길상면 온수길 32,37.63952043,126.4912912,"벨팡은 인천광역시 강화군에 자리한 빵집으로 강화도 오일장이 열리는 온수 사거리 부근에 있다. 벨팡은 구례·음성 호밀, 진주 앉은뱅이 밀, 구례·금강 밀 등 우리 밀을 사용해 독일식 천연 발효 빵을 만든다. 크루아상, 바게트, 뺑 오 쇼콜라와 같은 친숙한 빵부터 비건 식빵, 라우겐슈탕에와 같이 생소한 빵까지 다양한 빵을 만날 수 있다. 또한 이곳은 따로 주문을 받고 택배로 판매하는데, 홈페이지를 통해 방법을 확인할 수 있다.",11:00~18:00,한식,탕
285,본가낙지마당,미추홀구,인천 미추홀구 소성로 192,37.44064329,126.6692898,,매일 10:00~22:00<br>브레이크 타임없음,기타,기타
286,본가대박집,중구,인천 중구 홍예문로98번길 9,37.47584034,126.6307059,,00:00~24:00,기타,기타
287,부평불고기3578,부평구,인천 부평구 길주로494번길 17,37.50682853,126.7172534,,매일 11:30~22:00<br>평일 브레이크타임 15:00~16:50,한식,고기
288,정정당당 화로구이(만수 화로구이),남동구,인천 남동구 백범로 182,37.4585426,126.7284554,,연중무휴,한식,고기
289,촌장골,서구,인천 서구 서곶로 296,37.54407594,126.6771631,,11:00~22:00<br>브레이크 타임 없음,기타,기타
290,북경전통손짜장,옹진군,인천 옹진군 영흥면 선재로 338,37.25378589,126.5142523,,평일 10:30~21:00<br>주말 10:30~19:00<br>평일 브레이크 타임(15:00~17:00),중식,면
291,비하니,부평구,인천 부평구 광장로24번길 13,37.49024165,126.7252176,,매일11:00~21:30<br>브레이크 타임 없음,기타,기타
292,삼원일식,미추홀구,인천 미추홀구 경인로325번길 14,37.45943027,126.676655,,11:00~22:00<br>평일 브레이크 타임: 14:30~17:00,기타,기타
293,삿뽀로 송도점,연수구,인천 연수구 능허대로267번길 70,37.41426591,126.6572862,,매일 11:30~22:00<br>평일 브레이크타임: 15:00~17:00,기타,기타
294,회마트서산갯마을,강화군,인천 강화군 화도면 해안남로2845번길 10,37.63927283,126.3920123,,평일 09:00~22:30<br>토요일 09:00~22:00<br>브레이크 타임 없음,일식,생선
295,통큰소한마리,남동구,인천 남동구 경원대로 960,37.46811402,126.6905935,,11:00~22:30<br>브레이크 타임 없음,기타,기타
296,선재우리밀칼국수,옹진군,인천 옹진군 영흥면 선재로 39,37.23315187,126.5333638,,매일 09:00-21:00<br>브레이크 타임 없음,한식,면
297,소울림(林) 국밥 왕족발 보쌈,미추홀구,인천 미추홀구 인주대로237번길 27,37.45458701,126.6641934,,11:00~22:00<br>브레이크타임 없음,한식,고기
298,일억조식당,강화군,인천 강화군 강화읍 동문안길21번길 17,37.74759428,126.4851754,,08:00~20:00<br>브레이크 타임 14:40~15:30,기타,기타
299,일월아구쭈꾸미,동구,인천 동구 수문통로 4,37.47710792,126.6319647,,11:30~21:00<br>브레이크 타임 15:00~17:00,기타,기타
300,2층 다복집,중구,인천 중구 연안부두로 16,37.45656833,126.6035834,,09:00~21:00<br>브레이크 타임 없음,기타,기타
301,장흥삼합,남동구,인천 남동구 문화서로4번길 61-13,37.44513614,126.6983057,,11:30~24:00<br>브레이크 타임 없음,기타,기타
302,가마솥손두부,미추홀구,인천 미추홀구 소성로326번길 4,37.43738389,126.6832391,,10:00~21:00<br>/브레이크 타임 없음,기타,기타
303,전라도 삼합,연수구,인천 연수구 대암로 46,37.41796626,126.6543661,,10:00~22:00<br>브레이크 타임 15:00~17:00,기타,기타
304,전복촌,남동구,인천 남동구 예술로204번길 35,37.45238876,126.7035486,,"(평일) 11:30~22:00<br>(주말) 11:30~21:30<br>브레이크 타임 (평일) 15:00~17:00, (주말) 15:30~16:30",기타,기타
305,가정옥,서구,인천 서구 가정로352번길 3,37.51628109,126.6733385,,10:00~22:00<br>브레이크 타임 없음,기타,기타
306,장군보쌈,계양구,인천 계양구 도두리로6번길 10,37.53313612,126.734571,,11:30~23:00<br>브레이크 타임 없음,한식,고기
307,장수가든,남동구,인천 남동구 수현로14번길 13-7,37.46399308,126.7505709,,11:30~22:00<br>브레이크 타임 없음,한식,고기
308,장원토종마을(장원식당),옹진군,인천 옹진군 영흥면 영흥로 471,37.25426484,126.4637799,,10:00~22:00<br>브레이크 타임 없음,기타,기타
309,자연쌈밥&미역국,서구,인천 서구 대평로7번길 4,37.54688992,126.6760071,,11:00~21:00<br>브레이크 타임 없음,한식,탕
310,전주돌솥밥,계양구,인천 계양구 오조산로45번길 11-1,37.53465465,126.7371417,,06:00~21:00 라스트 오더 20:30<br>브레이크 타임 없음,한식,밥류
311,정자담한정식,남동구,인천 남동구 소래역남로 10,37.39760612,126.7354632,,11:30~21:00<br>브레이크 타임 15:30~16:40,한식,밥류
312,제주솥뚜껑삼겹살,중구,인천 중구 신포로31번길 6,37.47199418,126.6251149,,10:00~24:00<br>브레이크 타임 없음,한식,고기
313,조박사한우마을,미추홀구,인천 미추홀구 봉수대로 17,37.47989102,126.6535634,,10:30~22:00<br>브레이크 타임 없음,기타,기타
314,조선화로집 삼산사거리점,부평구,인천 부평구 평천로 382,37.51731289,126.732668,,10:30~22:00 라스트오더 21:30<br>브레이크 타임 없음,기타,기타
315,백년식당서서갈비,미추홀구,인천 미추홀구 소성로 381,37.43779842,126.6883476,,11:00~22:00<br>브레이크 타임 없음,한식,고기
316,강화해신탕,강화군,인천 강화군 선원면 중앙로 385,37.71607665,126.4710663,,11:00~21:00<br>브레이크 타임 없음,한식,탕
317,남원추어탕,미추홀구,인천 미추홀구 소성로256번길 5,37.43781801,126.6758333,,10:00~21:00<br>브레이크 타임 없음,한식,탕
318,동춘사골순대국 구월점,남동구,인천 남동구 복개서로97번길 15,37.45521672,126.7216508,,매일 06:00~22:00<br>브레이크타임 없음,기타,분식
319,두루치기 앤 숯불장어,미추홀구,인천 미추홀구 매소홀로 372,37.44014984,126.6631731,,12:00~23:00<br>브레이크 타임 없음,한식,장어
320,뜰안에 정원,강화군,인천 강화군 삼산면 삼산남로 827,37.68543363,126.3171352,,매일 10:30~19:00<br>브레이크 타임 없음,기타,기타
321,라즈 인천공항,중구,인천 중구 공항로424번길 72,37.43883004,126.4628883,,매일 11:00 - 22:00<br>평일 브레이크 타임(15:00~17:00),기타,기타
322,레인보우 차이홍,연수구,인천 연수구 센트럴로 123,37.3881431,126.6455531,,매일 11:00~22:00<br>평일 브레이크 타임(15:00~17:00),기타,기타
323,만미가셀프장어구이,서구,인천 서구 백범로622번길 20,37.47857242,126.6879096,,매일 11:00~22:00<br>브레이크 타임 없음,한식,장어
324,명품관,중구,인천 중구 신도시남로141번길 13-5,37.49344299,126.4890595,,매일 10:00~22:00<br>브레이크 타임 없음,기타,기타
325,모심갈비,남동구,인천 남동구 용천로97번길 3,37.45801656,126.7146015,,매일 11:30~22:00<br>평일 브레이크 타임(15:00~17:00),한식,고기
326,문차이나,중구,인천 중구 차이나타운로 20,37.47756091,126.6191008,,매일 10:30~20:30<br>브레이크 타임 없음,기타,기타
327,밀채바지락칼국수,부평구,인천 부평구 경원대로1232번길 2,37.48668625,126.7081821,,평일 10:00~20:30<br>브레이크 타임 없음,한식,면
328,바다세상,강화군,인천 강화군 삼산면 삼산남로 865,37.68685347,126.3134305,,매일 10:00~20:00<br>브레이크 타임 없음,기타,기타
329,바다식당,옹진군,인천 옹진군 북도면 신도로 248,37.52795346,126.4364196,,매일 09:00~18:00 (재료소진시)<br>브레이크 타임 없음,기타,기타
330,바베큐광장,연수구,인천 연수구 청량로 55,37.41377602,126.6589017,,매일 00:00~24:00<br>브레이크 타임 없음,기타,기타
331,밥도둑꽃게,부평구,인천 부평구 경원대로1367번길 42-12,37.4931962,126.7213606,,매일 11:00~21:00<br>브레이크 타임 없음,기타,기타
332,범호고향밥상,강화군,인천 강화군 화도면 마니산로675번길 17,37.63284637,126.4243791,,매일 08:30~19:00<br>브레이크타임 없음,기타,기타
333,별미정숯불장어,강화군,인천 강화군 선원면 더리미길 10,37.72293602,126.5122456,,매일 10:00~20:00<br>브레이크 타임 없음,한식,장어
334,가조,중구,인천 중구 신포로46번길 25,37.47249185,126.6275507,,12:00~22:00<br>/브레이크 타임 없음,기타,기타
335,보릿골계산점,계양구,인천 계양구 장제로 799,37.53929552,126.7342066,,매일 11:30~21:30<br>브레이크 타임 없음,기타,기타
336,본래순대 인천송림점,동구,인천 동구 동산로 70,37.47386349,126.6466939,,매일 10:30~23:00<br>일요일 10:30~21:00<br>브레이크 타임 없음,기타,분식
337,부뚜막애순두부 학익점,미추홀구,인천 미추홀구 매소홀로427번길 3,37.44010027,126.6694254,,매일 9:00~22:00<br>브레이크 타임 없음,기타,기타
338,숯불 갈비가,부평구,인천 부평구 부평대로 301,37.5187406,126.7208602,,10:00~22:00<br>/브레이크 타임 없음,한식,고기
339,부영선지국,미추홀구,인천 미추홀구 장천로14번길 20,37.45856996,126.6473173,,매일 09:00~15:00<br>브레이크 타임 없음,한식,탕
340,부평직화구이쌈밥,부평구,인천 부평구 부평대로 90,37.49955599,126.7224547,,매일 11:30~22:00<br>평일 브레이크 타임 15:00~17:00,한식,고기
341,빕스 계산점,계양구,인천 계양구 장제로 807,37.5400608,126.7343538,,10:30~22:00<br>브레이크 타임: 15:30~17:30,기타,기타
342,강선생의 냉면 막국수,서구,인천 서구 담지로86번길 5-41,37.53789963,126.6622229,,매일 10:30~20:30(재료 소진 시 조기마감)<br>/브레이크 타임 없음,한식,면
343,사곶냉면,옹진군,인천 옹진군 백령면 사곶로122번길 54-19,37.95394938,124.7166554,,11:00~14:30<br>브레이크 타임 없음,한식,면
344,강화갯벌장어직판장,강화군,인천 강화군 내가면 중앙로 1278,37.70312656,126.3825007,,"주중 10:00~17:00<br>,주말 10:00~21:00<br>/브레이크 타임 없음",한식,장어
345,강화섬보리밥,강화군,인천 강화군 선원면 시리미로 146,37.72699793,126.4637068,,11:00~20:00<br>(브레이크 타임 없음),기타,기타
346,삼능참숯한우,부평구,인천 부평구 부영로 10,37.48627804,126.7178403,,10:00~24:00<br>브레이크 타임 없음,기타,기타
347,갯마을갯뻘낙지,연수구,인천 연수구 벚꽃로158번길 38,37.41404581,126.680922,,11:30~22:00<br>/브레이크 타임 없음,기타,기타
348,삼삼구이,옹진군,인천 옹진군 백령면 백령로 322,37.97342381,124.7134627,,12:00~20:30(주문마감)<br>브레이크 타임 없음,한식,고기
